frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,7.1637
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,1.7414
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.3314
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.3268
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.1917
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.2339
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.2224
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.2228
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.2359
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.3917
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.2233
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.2417
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.1957
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.2388
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.2817
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2884
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.162
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.1696
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.1486
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2554
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2382
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.1783
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2886
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.1529
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.1642
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.2057
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.221
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.1575
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.1914
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.1857
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.1603
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.2685
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.2565
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.2643
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.2102
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.2221
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.2085
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.2053
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.1542
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.2005
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.1371
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.3674
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.2588
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.2143
