frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,11.0069
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,2.9736
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.393
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.1787
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.5489
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.2157
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.1885
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.1853
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.1795
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.149
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.1824
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.3711
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.3007
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.4503
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.3847
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2923
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.2455
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2422
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2445
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2024
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2375
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.1775
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2001
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.2178
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.349
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.1849
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.2328
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.2331
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.1849
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.1867
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.1945
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.171
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.1404
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.1835
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.2172
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.1684
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.1918
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.2588
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.2446
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.1524
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.2056
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.158
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.2121
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.1907
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.1935
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.1639
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.2507
47,1.5667,-0.5,-0.5,0.707,TRACKING,True,1.173
48,1.6,-0.5,-0.5,0.707,TRACKING,True,1.1923
49,1.6333,-0.5,-0.5,0.707,TRACKING,True,1.1915
50,1.6667,-0.5,-0.5,0.707,TRACKING,True,1.1948
51,1.7,-0.5,-0.5,0.707,TRACKING,True,1.2052
52,1.7333,-0.5,-0.5,0.707,TRACKING,True,1.2193
53,1.7667,-0.5,-0.5,0.707,TRACKING,True,1.1794
54,1.8,-0.5,-0.5,0.707,TRACKING,True,1.1733
55,1.8333,-0.5,-0.5,0.707,TRACKING,True,1.164
56,1.8667,-0.5,-0.5,0.707,TRACKING,True,1.1863
57,1.9,-0.5,-0.5,0.707,TRACKING,True,1.2047
58,1.9333,-0.5,-0.5,0.707,TRACKING,True,1.2052
59,1.9667,-0.5,-0.5,0.707,TRACKING,True,1.1811
60,2.0,-0.5,-0.5,0.707,TRACKING,True,1.1915
61,2.0333,-0.5,-0.5,0.707,TRACKING,True,1.1734
62,2.0667,-0.5,-0.5,0.707,TRACKING,True,1.1758
63,2.1,-0.5,-0.5,0.707,TRACKING,True,1.1995
64,2.1333,-0.5,-0.5,0.707,TRACKING,True,1.2379
65,2.1667,-0.5,-0.5,0.707,TRACKING,True,1.1907
66,2.2,-0.5,-0.5,0.707,TRACKING,True,1.2558
67,2.2333,-0.5,-0.5,0.707,TRACKING,True,1.189
68,2.2667,-0.5,-0.5,0.707,TRACKING,True,1.1747
69,2.3,-0.5,-0.5,0.707,TRACKING,True,1.1726
70,2.3333,-0.5,-0.5,0.707,TRACKING,True,1.1657
71,2.3667,-0.5,-0.5,0.707,TRACKING,True,1.1183
72,2.4,-0.5,-0.5,0.707,TRACKING,True,1.2139
73,2.4333,-0.5,-0.5,0.707,TRACKING,True,1.1668
74,2.4667,-0.5,-0.5,0.707,TRACKING,True,1.1993
75,2.5,-0.5,-0.5,0.707,TRACKING,True,1.1753
76,2.5333,-0.5,-0.5,0.707,TRACKING,True,1.2129
77,2.5667,-0.5,-0.5,0.707,TRACKING,True,1.169
78,2.6,-0.5,-0.5,0.707,TRACKING,True,1.194
79,2.6333,-0.5,-0.5,0.707,TRACKING,True,1.1638
80,2.6667,-0.5,-0.5,0.707,TRACKING,True,1.1738
81,2.7,-0.5,-0.5,0.707,TRACKING,True,1.1356
82,2.7333,-0.5,-0.5,0.707,TRACKING,True,1.1976
83,2.7667,-0.5,-0.5,0.707,TRACKING,True,1.1682
84,2.8,-0.5,-0.5,0.707,TRACKING,True,1.2365
85,2.8333,-0.5,-0.5,0.707,TRACKING,True,1.1922
