frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-199.958,0.084,199.958,ACQUIRING,True,92.5822
1,0.0333,-197.231,-0.012,197.231,ACQUIRING,True,18.5987
2,0.0667,-188.052,-0.171,188.053,ACQUIRING,True,16.6966
3,0.1,-171.903,-0.134,171.903,ACQUIRING,True,16.3618
4,0.1333,-150.255,-0.096,150.255,TRACKING,True,16.6285
5,0.1667,-124.957,-0.072,124.957,TRACKING,True,16.5639
6,0.2,-97.424,-0.077,97.425,TRACKING,True,16.5567
7,0.2333,-68.615,-0.028,68.615,TRACKING,True,16.4505
8,0.2667,-39.057,-0.025,39.057,TRACKING,True,16.3743
9,0.3,-11.178,0.008,11.178,TRACKING,True,16.5311
10,0.3333,11.778,0.002,11.778,TRACKING,True,16.3503
11,0.3667,28.093,-0.012,28.093,TRACKING,True,16.3772
12,0.4,37.012,-0.016,37.012,TRACKING,True,16.338
13,0.4333,39.405,-0.011,39.405,TRACKING,True,16.7532
14,0.4667,36.441,-0.008,36.441,TRACKING,True,16.4158
15,0.5,30.377,-0.019,30.377,TRACKING,True,16.4513
16,0.5333,22.582,-0.007,22.582,TRACKING,True,17.3411
17,0.5667,14.614,-0.014,14.614,TRACKING,True,17.5008
18,0.6,7.676,-0.007,7.676,TRACKING,True,17.2875
19,0.6333,2.295,0.004,2.295,TRACKING,True,16.6156
20,0.6667,-1.096,-0.001,1.096,TRACKING,True,16.5715
21,0.7,-2.449,-0.01,2.449,TRACKING,True,16.527
22,0.7333,-2.041,-0.014,2.041,TRACKING,True,16.2222
23,0.7667,-0.616,-0.01,0.616,TRACKING,True,16.3704
24,0.8,1.554,0.003,1.554,TRACKING,True,16.2563
25,0.8333,3.719,0.019,3.719,TRACKING,True,16.2698
26,0.8667,5.861,0.028,5.861,TRACKING,True,16.8167
27,0.9,7.406,0.021,7.406,TRACKING,True,17.0496
28,0.9333,8.545,-0.024,8.545,TRACKING,True,16.4116
29,0.9667,9.075,-0.025,9.075,TRACKING,True,16.2028
30,1.0,9.157,-0.018,9.157,TRACKING,True,16.2511
31,1.0333,8.923,-0.003,8.923,TRACKING,True,16.6194
32,1.0667,8.183,-0.007,8.183,TRACKING,True,16.8172
33,1.1,7.622,-0.017,7.622,TRACKING,True,16.484
34,1.1333,6.931,-0.029,6.931,TRACKING,True,16.3412
35,1.1667,6.375,-0.052,6.375,TRACKING,True,16.3518
36,1.2,5.992,-0.021,5.992,TRACKING,True,16.5664
37,1.2333,5.982,-0.022,5.982,TRACKING,True,16.559
38,1.2667,5.971,-0.016,5.971,TRACKING,True,16.4081
39,1.3,5.981,-0.011,5.981,TRACKING,True,16.3036
40,1.3333,6.248,-0.0,6.248,TRACKING,True,16.4972
41,1.3667,6.443,-0.012,6.443,TRACKING,True,16.7595
42,1.4,6.569,-0.008,6.569,TRACKING,True,16.4347
43,1.4333,6.663,0.013,6.663,TRACKING,True,16.1962
44,1.4667,6.716,0.01,6.716,TRACKING,True,16.4834
45,1.5,6.747,0.008,6.747,TRACKING,True,16.1925
46,1.5333,6.756,0.013,6.756,TRACKING,True,16.4422
47,1.5667,6.751,0.01,6.752,TRACKING,True,16.5245
48,1.6,6.761,0.01,6.761,TRACKING,True,16.2704
49,1.6333,6.754,0.007,6.754,TRACKING,True,16.3442
50,1.6667,6.736,-0.006,6.736,TRACKING,True,16.3872
51,1.7,6.724,-0.004,6.724,TRACKING,True,16.2124
52,1.7333,6.736,-0.01,6.736,TRACKING,True,16.4894
53,1.7667,6.718,-0.012,6.718,TRACKING,True,16.5963
54,1.8,6.689,-0.018,6.689,TRACKING,True,16.3665
55,1.8333,6.644,-0.02,6.644,TRACKING,True,18.4395
56,1.8667,6.629,-0.024,6.629,TRACKING,True,17.5113
57,1.9,6.621,-0.025,6.621,TRACKING,True,17.9496
58,1.9333,6.601,-0.008,6.601,TRACKING,True,19.229
59,1.9667,6.583,-0.006,6.583,TRACKING,True,17.6382
60,2.0,6.581,0.018,6.581,TRACKING,True,17.4473
61,2.0333,6.562,0.008,6.562,TRACKING,True,17.5737
62,2.0667,6.544,0.006,6.544,TRACKING,True,17.5399
63,2.1,6.549,0.002,6.549,TRACKING,True,17.6935
64,2.1333,6.526,-0.0,6.526,TRACKING,True,17.6933
65,2.1667,6.503,-0.0,6.503,TRACKING,True,18.1745
66,2.2,6.492,0.003,6.492,TRACKING,True,18.4196
67,2.2333,6.471,0.002,6.471,TRACKING,True,17.3883
68,2.2667,6.449,-0.001,6.449,TRACKING,True,17.2513
69,2.3,6.418,0.012,6.418,TRACKING,True,17.4139
70,2.3333,6.701,0.018,6.701,TRACKING,True,17.3683
71,2.3667,6.609,0.011,6.609,TRACKING,True,17.3749
72,2.4,6.831,0.008,6.831,TRACKING,True,17.4157
73,2.4333,6.702,0.009,6.702,TRACKING,True,17.316
74,2.4667,6.576,-0.008,6.576,TRACKING,True,17.383
75,2.5,6.505,-0.006,6.505,TRACKING,True,17.4846
76,2.5333,6.74,0.003,6.74,TRACKING,True,17.657
77,2.5667,6.912,-0.002,6.912,TRACKING,True,17.6908
78,2.6,6.746,-0.019,6.746,TRACKING,True,18.217
79,2.6333,6.62,-0.011,6.62,TRACKING,True,17.3755
80,2.6667,6.523,-0.008,6.523,TRACKING,True,17.3785
81,2.7,6.484,-0.04,6.484,TRACKING,True,17.9805
82,2.7333,6.726,-0.031,6.726,TRACKING,True,17.1154
83,2.7667,6.883,-0.033,6.883,TRACKING,True,16.9835
84,2.8,6.71,-0.033,6.71,TRACKING,True,17.0085
