frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.041,-0.017,200.041,ACQUIRING,True,194.6406
1,0.0333,-197.313,0.077,197.313,ACQUIRING,True,19.6315
2,0.0667,-188.116,0.068,188.116,ACQUIRING,True,17.2549
3,0.1,-171.94,0.059,171.94,ACQUIRING,True,16.7843
4,0.1333,-156.642,0.045,156.642,TRACKING,True,17.054
5,0.1667,-143.348,0.044,143.348,TRACKING,True,16.692
6,0.2,-131.96,0.028,131.96,TRACKING,True,17.0024
7,0.2333,-122.539,0.016,122.539,TRACKING,True,17.6888
8,0.2667,-114.729,0.009,114.729,TRACKING,True,17.9443
9,0.3,-107.867,0.007,107.867,TRACKING,True,18.777
10,0.3333,-101.981,0.005,101.981,TRACKING,True,16.6595
11,0.3667,-96.847,0.017,96.847,TRACKING,True,16.6054
12,0.4,-91.987,-0.006,91.987,TRACKING,True,16.6659
13,0.4333,-87.574,0.007,87.574,TRACKING,True,16.5004
14,0.4667,-83.509,0.014,83.509,TRACKING,True,16.4924
15,0.5,-79.437,-0.001,79.437,TRACKING,True,16.5302
16,0.5333,-75.606,-0.017,75.606,TRACKING,True,16.4493
17,0.5667,-71.982,-0.036,71.982,TRACKING,True,16.2684
18,0.6,-68.233,-0.015,68.233,TRACKING,True,16.5078
19,0.6333,-64.649,-0.021,64.649,TRACKING,True,16.3268
20,0.6667,-61.195,-0.02,61.195,TRACKING,True,16.2815
21,0.7,-57.543,-0.012,57.543,TRACKING,True,16.4146
22,0.7333,-54.034,0.003,54.034,TRACKING,True,16.4133
23,0.7667,-50.622,0.002,50.622,TRACKING,True,16.3055
24,0.8,-47.01,-0.018,47.01,TRACKING,True,16.5077
25,0.8333,-43.522,-0.032,43.522,TRACKING,True,16.5563
26,0.8667,-40.138,-0.005,40.138,TRACKING,True,16.4238
27,0.9,-36.524,-0.017,36.524,TRACKING,True,16.5655
28,0.9333,-33.046,0.002,33.046,TRACKING,True,16.357
29,0.9667,-29.663,-0.011,29.663,TRACKING,True,16.3748
30,1.0,-26.077,-0.008,26.077,TRACKING,True,16.4361
31,1.0333,-22.613,0.004,22.613,TRACKING,True,16.3719
32,1.0667,-19.247,0.003,19.247,TRACKING,True,16.1656
33,1.1,-15.662,-0.012,15.662,TRACKING,True,16.4469
34,1.1333,-12.212,0.008,12.212,TRACKING,True,16.3978
35,1.1667,-8.832,-0.004,8.832,TRACKING,True,16.2885
36,1.2,-5.252,-0.003,5.252,TRACKING,True,16.3157
37,1.2333,-1.793,-0.004,1.793,TRACKING,True,16.7105
38,1.2667,1.553,-0.013,1.553,TRACKING,True,18.5096
39,1.3,5.127,0.007,5.127,TRACKING,True,19.7952
40,1.3333,8.591,0.001,8.591,TRACKING,True,22.0891
41,1.3667,11.939,-0.002,11.939,TRACKING,True,17.1232
42,1.4,15.515,0.008,15.515,TRACKING,True,17.5216
43,1.4333,18.932,-0.016,18.932,TRACKING,True,17.5626
44,1.4667,22.313,-0.024,22.313,TRACKING,True,16.9759
45,1.5,25.873,-0.012,25.873,TRACKING,True,16.6501
46,1.5333,29.309,-0.004,29.309,TRACKING,True,16.6894
47,1.5667,32.644,-0.003,32.644,TRACKING,True,16.5841
48,1.6,36.159,-0.002,36.159,TRACKING,True,16.5211
49,1.6333,39.58,0.001,39.58,TRACKING,True,16.6095
50,1.6667,42.957,0.008,42.957,TRACKING,True,16.5033
51,1.7,46.504,0.025,46.504,TRACKING,True,16.5631
52,1.7333,49.917,0.001,49.917,TRACKING,True,16.8948
53,1.7667,53.207,0.018,53.207,TRACKING,True,16.7565
54,1.8,56.751,0.006,56.751,TRACKING,True,16.6062
55,1.8333,60.185,0.028,60.185,TRACKING,True,16.6557
56,1.8667,63.504,0.021,63.504,TRACKING,True,16.6535
57,1.9,67.043,0.015,67.043,TRACKING,True,17.4668
58,1.9333,68.695,0.006,68.695,TRACKING,True,17.3238
59,1.9667,62.851,0.004,62.851,TRACKING,True,18.1492
60,2.0,51.834,0.017,51.834,TRACKING,True,17.166
61,2.0333,37.348,0.015,37.348,TRACKING,True,17.3702
62,2.0667,22.079,-0.001,22.079,TRACKING,True,17.3893
63,2.1,8.858,0.023,8.858,TRACKING,True,16.9541
64,2.1333,-1.366,0.022,1.366,TRACKING,True,16.825
65,2.1667,-7.644,0.001,7.644,TRACKING,True,16.7716
66,2.2,-9.89,-0.002,9.89,TRACKING,True,16.7161
67,2.2333,-9.2,0.006,9.2,TRACKING,True,16.8576
68,2.2667,-6.632,-0.001,6.632,TRACKING,True,16.5716
69,2.3,-2.425,-0.003,2.425,TRACKING,True,16.6397
70,2.3333,1.812,0.005,1.812,TRACKING,True,50.7745
71,2.3667,5.469,-0.001,5.469,TRACKING,True,34.2293
72,2.4,8.409,0.012,8.409,TRACKING,True,25.2743
73,2.4333,10.281,0.033,10.281,TRACKING,True,21.8633
74,2.4667,11.043,0.016,11.043,TRACKING,True,22.0158
75,2.5,11.009,0.017,11.009,TRACKING,True,20.7763
76,2.5333,10.436,0.022,10.436,TRACKING,True,19.208
77,2.5667,9.375,0.018,9.375,TRACKING,True,18.924
78,2.6,8.279,-0.004,8.279,TRACKING,True,18.486
79,2.6333,7.202,-0.017,7.202,TRACKING,True,17.3944
80,2.6667,6.136,-0.013,6.136,TRACKING,True,17.3066
81,2.7,5.637,-0.014,5.637,TRACKING,True,17.3588
82,2.7333,5.294,-0.003,5.294,TRACKING,True,17.3843
83,2.7667,5.304,-0.027,5.304,TRACKING,True,17.351
84,2.8,5.616,-0.02,5.616,TRACKING,True,17.5301
85,2.8333,5.829,-0.007,5.829,TRACKING,True,17.1612
86,2.8667,5.984,0.009,5.984,TRACKING,True,17.4712
87,2.9,6.399,0.004,6.399,TRACKING,True,17.2387
88,2.9333,6.697,0.015,6.697,TRACKING,True,17.0879
89,2.9667,6.892,0.023,6.892,TRACKING,True,17.0244
90,3.0,7.044,0.017,7.044,TRACKING,True,18.0289
91,3.0333,7.152,0.012,7.152,TRACKING,True,17.908
92,3.0667,6.939,0.016,6.939,TRACKING,True,17.5658
93,3.1,7.056,0.007,7.056,TRACKING,True,17.1457
94,3.1333,6.849,0.007,6.849,TRACKING,True,17.0784
95,3.1667,6.698,0.003,6.698,TRACKING,True,18.0522
96,3.2,6.871,0.029,6.871,TRACKING,True,18.166
97,3.2333,6.73,0.035,6.73,TRACKING,True,17.5817
98,3.2667,6.592,0.045,6.592,TRACKING,True,17.8269
99,3.3,6.504,0.033,6.504,TRACKING,True,17.3
100,3.3333,6.437,0.024,6.437,TRACKING,True,17.5332
101,3.3667,6.374,0.029,6.374,TRACKING,True,17.3211
102,3.4,6.624,0.007,6.624,TRACKING,True,18.302
103,3.4333,6.527,0.002,6.527,TRACKING,True,17.967
104,3.4667,6.445,0.004,6.445,TRACKING,True,18.7262
105,3.5,6.666,0.017,6.666,TRACKING,True,18.6017
106,3.5333,6.827,0.02,6.827,TRACKING,True,18.0782
107,3.5667,6.657,0.014,6.657,TRACKING,True,17.7811
108,3.6,6.834,-0.007,6.834,TRACKING,True,17.8699
109,3.6333,6.658,-0.005,6.658,TRACKING,True,18.0097
110,3.6667,6.527,0.016,6.527,TRACKING,True,19.0292
111,3.7,6.723,0.011,6.723,TRACKING,True,18.5985
112,3.7333,6.85,0.003,6.85,TRACKING,True,18.0932
113,3.7667,6.648,-0.0,6.648,TRACKING,True,18.1133
114,3.8,6.806,-0.0,6.806,TRACKING,True,18.5459
115,3.8333,6.629,0.002,6.629,TRACKING,True,17.9764
116,3.8667,6.495,0.001,6.495,TRACKING,True,17.4849
117,3.9,6.69,0.001,6.69,TRACKING,True,16.7527
118,3.9333,6.552,0.012,6.552,TRACKING,True,17.0857
119,3.9667,6.423,0.011,6.423,TRACKING,True,16.8989
120,4.0,6.613,0.008,6.613,TRACKING,True,18.0308
121,4.0333,6.765,0.027,6.765,TRACKING,True,16.7182
122,4.0667,6.584,0.029,6.584,TRACKING,True,16.7867
123,4.1,6.739,0.036,6.739,TRACKING,True,16.6501
124,4.1333,6.858,0.026,6.858,TRACKING,True,16.408
125,4.1667,6.65,0.019,6.65,TRACKING,True,16.7283
126,4.2,6.808,-0.011,6.808,TRACKING,True,16.7628
127,4.2333,6.611,-0.008,6.611,TRACKING,True,16.5107
128,4.2667,6.474,-0.011,6.474,TRACKING,True,16.5994
129,4.3,6.659,-0.008,6.659,TRACKING,True,16.556
130,4.3333,6.793,0.006,6.793,TRACKING,True,16.4104
131,4.3667,6.586,0.019,6.586,TRACKING,True,16.5535
132,4.4,6.738,0.014,6.738,TRACKING,True,16.3786
133,4.4333,6.84,0.017,6.84,TRACKING,True,16.4755
134,4.4667,6.637,0.027,6.637,TRACKING,True,16.4029
135,4.5,6.774,0.027,6.774,TRACKING,True,16.4429
136,4.5333,6.583,-0.001,6.583,TRACKING,True,16.5118
137,4.5667,6.437,-0.001,6.437,TRACKING,True,16.5753
138,4.6,6.624,-0.001,6.624,TRACKING,True,16.6776
139,4.6333,6.759,-0.001,6.759,TRACKING,True,16.6214
140,4.6667,6.544,0.014,6.544,TRACKING,True,16.4248
141,4.7,6.667,0.015,6.667,TRACKING,True,16.6347
142,4.7333,6.81,0.023,6.81,TRACKING,True,16.8615
143,4.7667,6.604,0.014,6.604,TRACKING,True,16.6653
144,4.8,6.74,0.01,6.74,TRACKING,True,16.6593
145,4.8333,6.832,0.034,6.832,TRACKING,True,17.895
146,4.8667,6.613,0.024,6.613,TRACKING,True,17.066
147,4.9,6.745,0.018,6.745,TRACKING,True,18.009
148,4.9333,6.545,-0.022,6.545,TRACKING,True,17.1191
149,4.9667,6.397,-0.018,6.397,TRACKING,True,17.1767
150,5.0,6.574,-0.019,6.574,TRACKING,True,16.8351
151,5.0333,6.71,-0.014,6.71,TRACKING,True,16.776
152,5.0667,6.513,-0.005,6.513,TRACKING,True,16.5087
153,5.1,6.649,0.029,6.649,TRACKING,True,16.645
154,5.1333,6.768,0.021,6.768,TRACKING,True,16.7211
155,5.1667,6.554,0.015,6.554,TRACKING,True,16.5105
156,5.2,6.71,0.025,6.71,TRACKING,True,16.4815
157,5.2333,6.811,0.018,6.811,TRACKING,True,16.537
158,5.2667,6.6,0.03,6.6,TRACKING,True,17.4147
159,5.3,6.692,0.019,6.692,TRACKING,True,16.8538
160,5.3333,6.811,0.007,6.811,TRACKING,True,17.6074
161,5.3667,6.59,0.005,6.59,TRACKING,True,17.3623
162,5.4,6.735,0.013,6.735,TRACKING,True,16.869
163,5.4333,6.827,0.009,6.827,TRACKING,True,16.6009
164,5.4667,6.595,0.014,6.595,TRACKING,True,16.6475
165,5.5,6.706,0.005,6.706,TRACKING,True,16.7663
166,5.5333,6.797,-0.011,6.797,TRACKING,True,16.8986
167,5.5667,6.582,-0.013,6.582,TRACKING,True,16.9519
168,5.6,6.706,-0.005,6.706,TRACKING,True,17.1372
169,5.6333,6.803,-0.006,6.803,TRACKING,True,16.6007
170,5.6667,6.585,0.003,6.585,TRACKING,True,16.6541
171,5.7,6.722,-0.003,6.722,TRACKING,True,16.6949
172,5.7333,6.533,0.002,6.533,TRACKING,True,16.656
173,5.7667,6.383,0.002,6.383,TRACKING,True,16.7311
174,5.8,6.566,0.001,6.566,TRACKING,True,16.1981
175,5.8333,6.724,0.01,6.724,TRACKING,True,16.2677
176,5.8667,6.522,-0.007,6.522,TRACKING,True,16.4299
177,5.9,6.664,-0.0,6.664,TRACKING,True,16.6284
178,5.9333,6.773,-0.015,6.773,TRACKING,True,16.4209
179,5.9667,6.557,-0.011,6.557,TRACKING,True,16.9018
180,6.0,6.699,-0.015,6.699,TRACKING,True,16.621
181,6.0333,6.78,-0.009,6.78,TRACKING,True,16.4972
182,6.0667,6.561,-0.007,6.561,TRACKING,True,16.4965
183,6.1,6.37,-0.048,6.37,TRACKING,True,16.5605
184,6.1333,6.569,-0.049,6.57,TRACKING,True,16.6091
185,6.1667,6.7,-0.036,6.7,TRACKING,True,16.6254
186,6.2,6.8,-0.041,6.8,TRACKING,True,16.571
187,6.2333,6.846,-0.025,6.846,TRACKING,True,16.6455
188,6.2667,6.62,-0.025,6.62,TRACKING,True,16.8829
189,6.3,6.743,-0.004,6.743,TRACKING,True,16.5477
190,6.3333,6.826,-0.003,6.826,TRACKING,True,16.83
191,6.3667,6.626,0.0,6.626,TRACKING,True,16.442
192,6.4,6.727,-0.014,6.727,TRACKING,True,16.7062
193,6.4333,6.787,-0.02,6.787,TRACKING,True,16.6541
194,6.4667,6.559,-0.022,6.559,TRACKING,True,16.6023
195,6.5,6.71,-0.006,6.71,TRACKING,True,16.4907
196,6.5333,6.784,-0.009,6.784,TRACKING,True,16.4885
197,6.5667,6.553,0.008,6.553,TRACKING,True,16.8102
198,6.6,6.674,0.013,6.674,TRACKING,True,16.6526
199,6.6333,6.759,0.024,6.759,TRACKING,True,16.5253
200,6.6667,6.545,0.01,6.545,TRACKING,True,16.561
