frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.0,0.0,200.0,ACQUIRING,True,10.831
1,0.0333,-197.273,0.0,197.273,ACQUIRING,True,2.2705
2,0.0667,-188.087,0.0,188.087,ACQUIRING,True,0.465
3,0.1,-171.931,0.0,171.931,ACQUIRING,True,0.3936
4,0.1333,-156.634,0.0,156.634,TRACKING,True,0.4678
5,0.1667,-143.338,0.0,143.338,TRACKING,True,0.4225
6,0.2,-131.948,0.0,131.948,TRACKING,True,0.4218
7,0.2333,-122.532,0.0,122.532,TRACKING,True,0.4068
8,0.2667,-114.707,0.0,114.707,TRACKING,True,0.4202
9,0.3,-107.835,0.0,107.835,TRACKING,True,0.4305
10,0.3333,-101.958,0.0,101.958,TRACKING,True,0.4079
11,0.3667,-96.819,0.0,96.819,TRACKING,True,0.4166
12,0.4,-91.95,0.0,91.95,TRACKING,True,0.4067
13,0.4333,-87.554,0.0,87.554,TRACKING,True,0.4751
14,0.4667,-83.506,0.0,83.506,TRACKING,True,0.4386
15,0.5,-79.433,0.0,79.433,TRACKING,True,0.4189
16,0.5333,-75.619,0.0,75.619,TRACKING,True,0.4371
17,0.5667,-71.995,0.0,71.995,TRACKING,True,0.4219
18,0.6,-68.228,0.0,68.228,TRACKING,True,0.4362
19,0.6333,-64.636,0.0,64.636,TRACKING,True,0.4233
20,0.6667,-61.172,0.0,61.172,TRACKING,True,0.7878
21,0.7,-57.519,0.0,57.519,TRACKING,True,0.5845
22,0.7333,-54.009,0.0,54.009,TRACKING,True,0.5239
23,0.7667,-50.604,0.0,50.604,TRACKING,True,0.4036
24,0.8,-46.992,0.0,46.992,TRACKING,True,0.4693
25,0.8333,-43.512,0.0,43.512,TRACKING,True,0.4066
26,0.8667,-40.129,0.0,40.129,TRACKING,True,0.4082
27,0.9,-36.531,0.0,36.531,TRACKING,True,0.7792
28,0.9333,-33.061,0.0,33.061,TRACKING,True,0.4284
29,0.9667,-29.686,0.0,29.686,TRACKING,True,0.4173
30,1.0,-26.094,0.0,26.094,TRACKING,True,0.4189
31,1.0333,-22.63,0.0,22.63,TRACKING,True,0.4223
32,1.0667,-19.26,0.0,19.26,TRACKING,True,0.418
33,1.1,-15.672,0.0,15.672,TRACKING,True,0.4779
34,1.1333,-12.212,0.0,12.212,TRACKING,True,0.4443
35,1.1667,-8.846,0.0,8.846,TRACKING,True,0.4807
36,1.2,-5.263,0.0,5.263,TRACKING,True,0.4144
37,1.2333,-1.808,0.0,1.808,TRACKING,True,0.4793
38,1.2667,1.552,0.0,1.552,TRACKING,True,0.4551
39,1.3,5.131,0.0,5.131,TRACKING,True,0.4473
40,1.3333,8.58,0.0,8.58,TRACKING,True,0.4434
41,1.3667,11.933,0.0,11.933,TRACKING,True,0.451
42,1.4,15.505,0.0,15.505,TRACKING,True,0.4741
43,1.4333,18.947,0.0,18.947,TRACKING,True,0.4493
44,1.4667,22.294,0.0,22.294,TRACKING,True,0.4668
45,1.5,25.859,0.0,25.859,TRACKING,True,0.4665
46,1.5333,29.294,0.0,29.294,TRACKING,True,0.4769
47,1.5667,32.633,0.0,32.633,TRACKING,True,0.4657
48,1.6,36.191,0.0,36.191,TRACKING,True,0.5165
49,1.6333,39.618,0.0,39.618,TRACKING,True,0.4506
50,1.6667,42.949,0.0,42.949,TRACKING,True,0.4698
51,1.7,46.5,0.0,46.5,TRACKING,True,0.5025
52,1.7333,49.919,0.0,49.919,TRACKING,True,0.5302
53,1.7667,53.243,0.0,53.243,TRACKING,True,0.4739
54,1.8,56.786,0.0,56.786,TRACKING,True,0.4602
55,1.8333,60.198,0.0,60.198,TRACKING,True,0.4812
56,1.8667,63.514,0.0,63.514,TRACKING,True,0.4665
57,1.9,67.05,0.0,67.05,TRACKING,True,0.4432
58,1.9333,68.705,0.0,68.705,TRACKING,True,0.4989
59,1.9667,62.858,0.0,62.858,TRACKING,True,0.502
60,2.0,51.834,0.0,51.834,TRACKING,True,0.4638
61,2.0333,37.333,0.0,37.333,TRACKING,True,0.4858
62,2.0667,22.057,0.0,22.057,TRACKING,True,0.4242
63,2.1,8.853,0.0,8.853,TRACKING,True,0.4486
64,2.1333,-1.369,0.0,1.369,TRACKING,True,0.4586
65,2.1667,-7.657,0.0,7.657,TRACKING,True,0.4689
66,2.2,-9.902,0.0,9.902,TRACKING,True,0.48
67,2.2333,-9.196,0.0,9.196,TRACKING,True,0.4789
68,2.2667,-6.631,0.0,6.631,TRACKING,True,0.4616
69,2.3,-2.42,0.0,2.42,TRACKING,True,0.4344
70,2.3333,1.82,0.0,1.82,TRACKING,True,0.4858
71,2.3667,5.494,0.0,5.494,TRACKING,True,0.4418
72,2.4,8.46,0.0,8.46,TRACKING,True,0.4849
73,2.4333,10.323,0.0,10.323,TRACKING,True,0.4774
74,2.4667,11.088,0.0,11.088,TRACKING,True,0.4212
75,2.5,11.052,0.0,11.052,TRACKING,True,0.4783
76,2.5333,10.432,0.0,10.432,TRACKING,True,0.4725
77,2.5667,9.387,0.0,9.387,TRACKING,True,0.452
78,2.6,8.325,0.0,8.325,TRACKING,True,0.4623
79,2.6333,7.253,0.0,7.253,TRACKING,True,0.4634
80,2.6667,6.173,0.0,6.173,TRACKING,True,0.507
81,2.7,5.674,0.0,5.674,TRACKING,True,0.4746
82,2.7333,5.306,0.0,5.306,TRACKING,True,0.4364
83,2.7667,5.327,0.0,5.327,TRACKING,True,0.4498
84,2.8,5.632,0.0,5.632,TRACKING,True,0.4367
85,2.8333,5.851,0.0,5.851,TRACKING,True,0.4608
86,2.8667,6.007,0.0,6.007,TRACKING,True,0.4529
87,2.9,6.41,0.0,6.41,TRACKING,True,0.4676
88,2.9333,6.7,0.0,6.7,TRACKING,True,0.4553
89,2.9667,6.908,0.0,6.908,TRACKING,True,0.4527
90,3.0,7.056,0.0,7.056,TRACKING,True,0.4823
91,3.0333,7.16,0.0,7.16,TRACKING,True,0.4811
92,3.0667,6.94,0.0,6.94,TRACKING,True,0.6278
93,3.1,7.068,0.0,7.068,TRACKING,True,0.4432
94,3.1333,6.866,0.0,6.866,TRACKING,True,0.4715
95,3.1667,6.715,0.0,6.715,TRACKING,True,0.4593
96,3.2,6.602,0.0,6.602,TRACKING,True,0.4905
97,3.2333,6.516,0.0,6.516,TRACKING,True,0.4894
98,3.2667,6.452,0.0,6.452,TRACKING,True,0.4937
99,3.3,6.402,0.0,6.402,TRACKING,True,0.623
100,3.3333,6.363,0.0,6.363,TRACKING,True,0.4633
101,3.3667,6.332,0.0,6.332,TRACKING,True,0.4881
102,3.4,6.601,0.0,6.601,TRACKING,True,0.4949
103,3.4333,6.794,0.0,6.794,TRACKING,True,0.4754
104,3.4667,6.639,0.0,6.639,TRACKING,True,0.4675
105,3.5,6.817,0.0,6.817,TRACKING,True,0.5074
106,3.5333,6.945,0.0,6.945,TRACKING,True,0.4867
107,3.5667,6.743,0.0,6.743,TRACKING,True,0.4585
108,3.6,6.886,0.0,6.886,TRACKING,True,0.4213
109,3.6333,6.695,0.0,6.695,TRACKING,True,0.4746
110,3.6667,6.554,0.0,6.554,TRACKING,True,0.5135
111,3.7,6.743,0.0,6.743,TRACKING,True,0.4063
112,3.7333,6.585,0.0,6.585,TRACKING,True,0.4087
113,3.7667,6.469,0.0,6.469,TRACKING,True,0.4099
114,3.8,6.675,0.0,6.675,TRACKING,True,0.402
115,3.8333,6.531,0.0,6.531,TRACKING,True,0.4231
116,3.8667,6.425,0.0,6.425,TRACKING,True,0.4601
117,3.9,6.638,0.0,6.638,TRACKING,True,0.3845
118,3.9333,6.793,0.0,6.793,TRACKING,True,0.3827
119,3.9667,6.611,0.0,6.611,TRACKING,True,0.3788
120,4.0,6.77,0.0,6.77,TRACKING,True,0.3798
121,4.0333,6.591,0.0,6.591,TRACKING,True,0.4387
122,4.0667,6.46,0.0,6.46,TRACKING,True,0.3904
123,4.1,6.656,0.0,6.656,TRACKING,True,0.4005
124,4.1333,6.797,0.0,6.797,TRACKING,True,0.382
125,4.1667,6.606,0.0,6.606,TRACKING,True,0.3832
126,4.2,6.759,0.0,6.759,TRACKING,True,0.4135
127,4.2333,6.868,0.0,6.868,TRACKING,True,0.3915
128,4.2667,6.654,0.0,6.654,TRACKING,True,0.4193
129,4.3,6.79,0.0,6.79,TRACKING,True,0.4078
130,4.3333,6.595,0.0,6.595,TRACKING,True,0.4007
131,4.3667,6.452,0.0,6.452,TRACKING,True,0.408
132,4.4,6.64,0.0,6.64,TRACKING,True,0.3817
133,4.4333,6.776,0.0,6.776,TRACKING,True,0.3979
134,4.4667,6.581,0.0,6.581,TRACKING,True,0.3693
135,4.5,6.731,0.0,6.731,TRACKING,True,0.4053
136,4.5333,6.546,0.0,6.546,TRACKING,True,0.3972
137,4.5667,6.411,0.0,6.411,TRACKING,True,0.4459
138,4.6,6.605,0.0,6.605,TRACKING,True,0.4847
139,4.6333,6.745,0.0,6.745,TRACKING,True,0.4664
140,4.6667,6.554,0.0,6.554,TRACKING,True,0.5082
141,4.7,6.706,0.0,6.706,TRACKING,True,0.4527
142,4.7333,6.817,0.0,6.817,TRACKING,True,0.4397
143,4.7667,6.604,0.0,6.604,TRACKING,True,0.4655
144,4.8,6.741,0.0,6.741,TRACKING,True,0.5201
145,4.8333,6.84,0.0,6.84,TRACKING,True,0.4746
146,4.8667,6.618,0.0,6.618,TRACKING,True,0.4432
147,4.9,6.749,0.0,6.749,TRACKING,True,0.4405
