frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.0,0.0,200.0,ACQUIRING,True,11.564
1,0.0333,-197.273,0.0,197.273,ACQUIRING,True,2.2667
2,0.0667,-188.087,0.0,188.087,ACQUIRING,True,0.6872
3,0.1,-171.931,0.0,171.931,ACQUIRING,True,0.6115
4,0.1333,-156.634,0.0,156.634,TRACKING,True,0.6277
5,0.1667,-143.338,0.0,143.338,TRACKING,True,0.6665
6,0.2,-131.948,0.0,131.948,TRACKING,True,0.6383
7,0.2333,-122.532,0.0,122.532,TRACKING,True,0.6208
8,0.2667,-114.707,0.0,114.707,TRACKING,True,0.6331
9,0.3,-107.835,0.0,107.835,TRACKING,True,0.6103
10,0.3333,-101.958,0.0,101.958,TRACKING,True,0.6085
11,0.3667,-96.819,0.0,96.819,TRACKING,True,0.6055
12,0.4,-91.95,0.0,91.95,TRACKING,True,0.5953
13,0.4333,-87.554,0.0,87.554,TRACKING,True,0.7151
14,0.4667,-83.506,0.0,83.506,TRACKING,True,0.6543
15,0.5,-79.433,0.0,79.433,TRACKING,True,0.7448
16,0.5333,-75.619,0.0,75.619,TRACKING,True,0.613
17,0.5667,-71.995,0.0,71.995,TRACKING,True,0.5655
18,0.6,-68.228,0.0,68.228,TRACKING,True,0.5646
19,0.6333,-64.636,0.0,64.636,TRACKING,True,0.567
20,0.6667,-61.172,0.0,61.172,TRACKING,True,0.585
21,0.7,-57.519,0.0,57.519,TRACKING,True,0.6093
22,0.7333,-54.009,0.0,54.009,TRACKING,True,0.6855
23,0.7667,-50.604,0.0,50.604,TRACKING,True,0.5885
24,0.8,-46.992,0.0,46.992,TRACKING,True,0.6795
25,0.8333,-43.512,0.0,43.512,TRACKING,True,0.6259
26,0.8667,-40.129,0.0,40.129,TRACKING,True,0.666
27,0.9,-36.531,0.0,36.531,TRACKING,True,0.6634
28,0.9333,-33.061,0.0,33.061,TRACKING,True,0.6464
29,0.9667,-29.686,0.0,29.686,TRACKING,True,0.6171
30,1.0,-26.094,0.0,26.094,TRACKING,True,0.6461
31,1.0333,-22.63,0.0,22.63,TRACKING,True,0.6107
32,1.0667,-19.26,0.0,19.26,TRACKING,True,0.648
33,1.1,-15.672,0.0,15.672,TRACKING,True,0.6044
34,1.1333,-12.212,0.0,12.212,TRACKING,True,0.637
35,1.1667,-8.846,0.0,8.846,TRACKING,True,0.608
36,1.2,-5.263,0.0,5.263,TRACKING,True,0.61
37,1.2333,-1.808,0.0,1.808,TRACKING,True,0.6179
38,1.2667,1.552,0.0,1.552,TRACKING,True,0.6194
39,1.3,5.131,0.0,5.131,TRACKING,True,0.6448
40,1.3333,8.58,0.0,8.58,TRACKING,True,0.6449
41,1.3667,11.933,0.0,11.933,TRACKING,True,0.6017
42,1.4,15.505,0.0,15.505,TRACKING,True,0.6532
43,1.4333,18.947,0.0,18.947,TRACKING,True,0.6149
44,1.4667,22.294,0.0,22.294,TRACKING,True,0.616
45,1.5,25.859,0.0,25.859,TRACKING,True,0.6758
46,1.5333,29.294,0.0,29.294,TRACKING,True,0.6621
47,1.5667,32.633,0.0,32.633,TRACKING,True,0.6172
48,1.6,36.191,0.0,36.191,TRACKING,True,0.652
49,1.6333,39.618,0.0,39.618,TRACKING,True,0.6811
50,1.6667,42.949,0.0,42.949,TRACKING,True,0.6903
51,1.7,46.5,0.0,46.5,TRACKING,True,0.6816
52,1.7333,49.919,0.0,49.919,TRACKING,True,0.6601
53,1.7667,53.243,0.0,53.243,TRACKING,True,0.6753
