frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.0,0.0,200.0,ACQUIRING,True,15.1554
1,0.0333,-197.273,0.0,197.273,ACQUIRING,True,2.5974
2,0.0667,-188.087,0.0,188.087,ACQUIRING,True,1.1904
3,0.1,-171.931,0.0,171.931,ACQUIRING,True,1.1918
4,0.1333,-150.281,0.0,150.281,TRACKING,True,1.1651
5,0.1667,-124.977,0.0,124.977,TRACKING,True,1.4383
6,0.2,-97.448,0.0,97.448,TRACKING,True,1.3957
7,0.2333,-68.621,0.0,68.621,TRACKING,True,1.301
8,0.2667,-39.041,0.0,39.041,TRACKING,True,1.1865
9,0.3,-11.19,0.0,11.19,TRACKING,True,1.1506
10,0.3333,11.77,0.0,11.77,TRACKING,True,1.323
11,0.3667,28.08,0.0,28.08,TRACKING,True,1.1379
12,0.4,37.009,0.0,37.009,TRACKING,True,1.196
13,0.4333,39.404,0.0,39.404,TRACKING,True,1.2245
14,0.4667,36.44,0.0,36.44,TRACKING,True,1.1595
15,0.5,30.37,0.0,30.37,TRACKING,True,1.1563
16,0.5333,22.572,0.0,22.572,TRACKING,True,1.3557
17,0.5667,14.618,0.0,14.618,TRACKING,True,1.3368
18,0.6,7.665,0.0,7.665,TRACKING,True,1.161
19,0.6333,2.286,0.0,2.286,TRACKING,True,1.1806
20,0.6667,-0.817,0.0,0.817,TRACKING,True,1.2048
21,0.7,-2.25,0.0,2.25,TRACKING,True,1.2272
22,0.7333,-1.894,0.0,1.894,TRACKING,True,1.174
23,0.7667,-0.509,0.0,0.509,TRACKING,True,1.1711
24,0.8,1.632,0.0,1.632,TRACKING,True,1.1498
25,0.8333,3.759,0.0,3.759,TRACKING,True,1.3716
26,0.8667,5.875,0.0,5.875,TRACKING,True,1.3952
27,0.9,7.416,0.0,7.416,TRACKING,True,1.1932
28,0.9333,8.533,0.0,8.533,TRACKING,True,1.156
29,0.9667,9.056,0.0,9.056,TRACKING,True,1.1667
30,1.0,8.857,0.0,8.857,TRACKING,True,1.1908
31,1.0333,8.415,0.0,8.415,TRACKING,True,1.1663
32,1.0667,7.797,0.0,7.797,TRACKING,True,1.1244
33,1.1,7.337,0.0,7.337,TRACKING,True,1.3496
34,1.1333,6.992,0.0,6.992,TRACKING,True,1.1393
35,1.1667,6.444,0.0,6.444,TRACKING,True,1.1612
36,1.2,6.324,0.0,6.324,TRACKING,True,1.122
37,1.2333,6.229,0.0,6.229,TRACKING,True,1.1216
38,1.2667,6.152,0.0,6.152,TRACKING,True,1.1653
39,1.3,6.088,0.0,6.088,TRACKING,True,1.1087
