frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,8.7036
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,2.4358
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.266
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.3161
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.4807
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.2126
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.2678
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.2065
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.4143
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.3089
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.4808
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.5456
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.2794
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.215
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.243
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2827
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.4373
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2848
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2681
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2231
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2348
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.5279
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2499
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.2169
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.1956
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.2288
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.2224
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.1915
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.4295
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.2625
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.2254
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.2296
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.2965
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.5077
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.5853
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.513
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.2739
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.2808
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.1729
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.2733
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.2356
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.1905
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.217
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.2641
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.2169
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.2144
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.2933
47,1.5667,-0.5,-0.5,0.707,TRACKING,True,1.2166
48,1.6,-0.5,-0.5,0.707,TRACKING,True,1.2013
49,1.6333,-0.5,-0.5,0.707,TRACKING,True,1.2499
50,1.6667,-0.5,-0.5,0.707,TRACKING,True,1.2945
51,1.7,-0.5,-0.5,0.707,TRACKING,True,1.2319
52,1.7333,-0.5,-0.5,0.707,TRACKING,True,1.2577
53,1.7667,-0.5,-0.5,0.707,TRACKING,True,1.244
54,1.8,-0.5,-0.5,0.707,TRACKING,True,1.263
55,1.8333,-0.5,-0.5,0.707,TRACKING,True,1.1591
56,1.8667,-0.5,-0.5,0.707,TRACKING,True,1.2165
57,1.9,-0.5,-0.5,0.707,TRACKING,True,1.1611
58,1.9333,-0.5,-0.5,0.707,TRACKING,True,1.1809
59,1.9667,-0.5,-0.5,0.707,TRACKING,True,1.1645
60,2.0,-0.5,-0.5,0.707,TRACKING,True,1.3929
61,2.0333,-0.5,-0.5,0.707,TRACKING,True,1.2289
62,2.0667,-0.5,-0.5,0.707,TRACKING,True,1.1464
63,2.1,-0.5,-0.5,0.707,TRACKING,True,1.1183
64,2.1333,-0.5,-0.5,0.707,TRACKING,True,1.1357
65,2.1667,-0.5,-0.5,0.707,TRACKING,True,1.1278
66,2.2,-0.5,-0.5,0.707,TRACKING,True,1.146
67,2.2333,-0.5,-0.5,0.707,TRACKING,True,1.2184
68,2.2667,-0.5,-0.5,0.707,TRACKING,True,1.1135
69,2.3,-0.5,-0.5,0.707,TRACKING,True,1.1342
70,2.3333,-0.5,-0.5,0.707,TRACKING,True,1.1137
71,2.3667,-0.5,-0.5,0.707,TRACKING,True,1.0979
72,2.4,-0.5,-0.5,0.707,TRACKING,True,1.2045
73,2.4333,-0.5,-0.5,0.707,TRACKING,True,1.2201
74,2.4667,-0.5,-0.5,0.707,TRACKING,True,1.3179
75,2.5,-0.5,-0.5,0.707,TRACKING,True,1.3404
76,2.5333,-0.5,-0.5,0.707,TRACKING,True,1.3243
77,2.5667,-0.5,-0.5,0.707,TRACKING,True,1.5289
78,2.6,-0.5,-0.5,0.707,TRACKING,True,1.3258
79,2.6333,-0.5,-0.5,0.707,TRACKING,True,1.1748
80,2.6667,-0.5,-0.5,0.707,TRACKING,True,1.189
81,2.7,-0.5,-0.5,0.707,TRACKING,True,1.2618
82,2.7333,-0.5,-0.5,0.707,TRACKING,True,1.2205
83,2.7667,-0.5,-0.5,0.707,TRACKING,True,1.2421
84,2.8,-0.5,-0.5,0.707,TRACKING,True,1.1622
85,2.8333,-0.5,-0.5,0.707,TRACKING,True,1.2557
86,2.8667,-0.5,-0.5,0.707,TRACKING,True,1.151
87,2.9,-0.5,-0.5,0.707,TRACKING,True,1.3182
88,2.9333,-0.5,-0.5,0.707,TRACKING,True,1.2657
89,2.9667,-0.5,-0.5,0.707,TRACKING,True,1.2257
90,3.0,-0.5,-0.5,0.707,TRACKING,True,1.2262
91,3.0333,-0.5,-0.5,0.707,TRACKING,True,1.2466
92,3.0667,-0.5,-0.5,0.707,TRACKING,True,1.524
93,3.1,-0.5,-0.5,0.707,TRACKING,True,1.1506
