frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,6.8405
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,1.4341
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.5785
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.2239
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.3218
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.1702
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.158
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.2167
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.1991
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.2193
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.1809
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.205
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.2165
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.124
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.2045
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2797
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.171
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.1865
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.1489
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.1682
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.1729
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.1822
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2456
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.2195
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.1972
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.1959
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.1956
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.164
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.2267
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.1973
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.1767
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.1911
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.1453
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.117
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.1266
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.1174
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.1567
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.1678
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.1552
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.2207
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.1557
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.2189
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.1736
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.2279
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.2333
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.1106
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.1302
