frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,11.294
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,2.6987
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.236
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.2232
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.1856
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.1712
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.2435
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.2349
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.2229
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.3131
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.2495
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.7098
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.2242
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.2221
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.2488
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2223
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.2269
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2407
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2131
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2482
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2012
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.2893
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.441
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.2801
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.1878
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.2182
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.2795
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.1953
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.2383
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.2633
