frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.0,0.0,200.0,ACQUIRING,True,12.348
1,0.0333,-197.273,0.0,197.273,ACQUIRING,True,2.4352
2,0.0667,-188.087,0.0,188.087,ACQUIRING,True,0.71
3,0.1,-171.931,0.0,171.931,ACQUIRING,True,0.6758
4,0.1333,-156.634,0.0,156.634,TRACKING,True,0.6262
5,0.1667,-143.338,0.0,143.338,TRACKING,True,0.704
6,0.2,-131.948,0.0,131.948,TRACKING,True,0.6376
7,0.2333,-122.532,0.0,122.532,TRACKING,True,0.658
8,0.2667,-114.707,0.0,114.707,TRACKING,True,0.9144
9,0.3,-107.835,0.0,107.835,TRACKING,True,0.655
10,0.3333,-101.958,0.0,101.958,TRACKING,True,0.6447
11,0.3667,-96.819,0.0,96.819,TRACKING,True,0.699
12,0.4,-91.95,0.0,91.95,TRACKING,True,0.8961
13,0.4333,-87.554,0.0,87.554,TRACKING,True,0.6839
14,0.4667,-83.506,0.0,83.506,TRACKING,True,0.6414
15,0.5,-79.433,0.0,79.433,TRACKING,True,0.5977
16,0.5333,-75.619,0.0,75.619,TRACKING,True,0.5874
17,0.5667,-71.995,0.0,71.995,TRACKING,True,0.5786
18,0.6,-68.228,0.0,68.228,TRACKING,True,0.5991
19,0.6333,-64.636,0.0,64.636,TRACKING,True,0.5951
20,0.6667,-61.172,0.0,61.172,TRACKING,True,0.6149
21,0.7,-57.519,0.0,57.519,TRACKING,True,0.6628
22,0.7333,-54.009,0.0,54.009,TRACKING,True,0.643
23,0.7667,-50.604,0.0,50.604,TRACKING,True,0.616
24,0.8,-46.992,0.0,46.992,TRACKING,True,0.5882
25,0.8333,-43.512,0.0,43.512,TRACKING,True,0.6022
26,0.8667,-40.129,0.0,40.129,TRACKING,True,0.6177
27,0.9,-36.531,0.0,36.531,TRACKING,True,0.6241
28,0.9333,-33.061,0.0,33.061,TRACKING,True,0.6314
29,0.9667,-29.686,0.0,29.686,TRACKING,True,0.6374
30,1.0,-26.094,0.0,26.094,TRACKING,True,0.6277
31,1.0333,-22.63,0.0,22.63,TRACKING,True,0.6488
32,1.0667,-19.26,0.0,19.26,TRACKING,True,0.6402
33,1.1,-15.672,0.0,15.672,TRACKING,True,0.6431
34,1.1333,-12.212,0.0,12.212,TRACKING,True,0.7456
35,1.1667,-8.846,0.0,8.846,TRACKING,True,0.68
36,1.2,-5.263,0.0,5.263,TRACKING,True,0.6648
37,1.2333,-1.808,0.0,1.808,TRACKING,True,0.7075
38,1.2667,1.552,0.0,1.552,TRACKING,True,0.636
39,1.3,5.131,0.0,5.131,TRACKING,True,0.632
40,1.3333,8.58,0.0,8.58,TRACKING,True,0.6698
41,1.3667,11.933,0.0,11.933,TRACKING,True,0.6398
42,1.4,15.505,0.0,15.505,TRACKING,True,0.639
43,1.4333,18.947,0.0,18.947,TRACKING,True,0.6472
44,1.4667,22.294,0.0,22.294,TRACKING,True,0.6397
45,1.5,25.859,0.0,25.859,TRACKING,True,0.6518
46,1.5333,29.294,0.0,29.294,TRACKING,True,0.6279
47,1.5667,32.633,0.0,32.633,TRACKING,True,0.64
48,1.6,36.191,0.0,36.191,TRACKING,True,0.6291
49,1.6333,39.618,0.0,39.618,TRACKING,True,0.609
50,1.6667,42.949,0.0,42.949,TRACKING,True,0.6313
51,1.7,46.5,0.0,46.5,TRACKING,True,0.6521
52,1.7333,49.919,0.0,49.919,TRACKING,True,0.6069
53,1.7667,53.243,0.0,53.243,TRACKING,True,0.6203
54,1.8,56.786,0.0,56.786,TRACKING,True,0.6338
55,1.8333,60.198,0.0,60.198,TRACKING,True,0.6324
56,1.8667,63.514,0.0,63.514,TRACKING,True,0.6272
57,1.9,67.05,0.0,67.05,TRACKING,True,0.6475
58,1.9333,70.455,0.0,70.455,TRACKING,True,0.6396
59,1.9667,73.764,0.0,73.764,TRACKING,True,0.651
60,2.0,77.293,0.0,77.293,TRACKING,True,0.633
61,2.0333,80.691,0.0,80.691,TRACKING,True,0.6238
62,2.0667,76.984,0.0,76.984,TRACKING,True,0.625
63,2.1,67.512,0.0,67.512,TRACKING,True,0.6431
64,2.1333,54.719,0.0,54.719,TRACKING,True,0.619
65,2.1667,40.681,0.0,40.681,TRACKING,True,0.6056
66,2.2,27.204,0.0,27.204,TRACKING,True,0.5957
67,2.2333,15.608,0.0,15.608,TRACKING,True,0.5882
68,2.2667,6.268,0.0,6.268,TRACKING,True,0.5991
69,2.3,0.042,0.0,0.042,TRACKING,True,0.6925
70,2.3333,-3.618,0.0,3.618,TRACKING,True,0.6023
71,2.3667,-5.11,0.0,5.11,TRACKING,True,0.6428
72,2.4,-4.436,0.0,4.436,TRACKING,True,0.6361
73,2.4333,-2.476,0.0,2.476,TRACKING,True,0.7109
74,2.4667,0.13,0.0,0.13,TRACKING,True,0.6444
75,2.5,3.203,0.0,3.203,TRACKING,True,0.6281
76,2.5333,5.738,0.0,5.738,TRACKING,True,0.6741
77,2.5667,7.878,0.0,7.878,TRACKING,True,0.6199
78,2.6,10.023,0.0,10.023,TRACKING,True,0.6443
79,2.6333,11.29,0.0,11.29,TRACKING,True,0.6543
80,2.6667,11.918,0.0,11.918,TRACKING,True,0.6432
81,2.7,12.372,0.0,12.372,TRACKING,True,0.6147
82,2.7333,12.405,0.0,12.405,TRACKING,True,0.6444
83,2.7667,11.84,0.0,11.84,TRACKING,True,0.6425
84,2.8,11.424,0.0,11.424,TRACKING,True,0.6536
85,2.8333,10.825,0.0,10.825,TRACKING,True,0.6613
86,2.8667,10.092,0.0,10.092,TRACKING,True,0.6654
87,2.9,9.848,0.0,9.848,TRACKING,True,0.6121
88,2.9333,9.375,0.0,9.375,TRACKING,True,0.619
89,2.9667,9.029,0.0,9.029,TRACKING,True,0.6434
90,3.0,9.067,0.0,9.067,TRACKING,True,0.6835
91,3.0333,9.094,0.0,9.094,TRACKING,True,0.6564
92,3.0667,9.112,0.0,9.112,TRACKING,True,0.6867
93,3.1,9.124,0.0,9.124,TRACKING,True,0.6779
94,3.1333,9.131,0.0,9.131,TRACKING,True,0.6762
95,3.1667,9.135,0.0,9.135,TRACKING,True,0.648
96,3.2,9.43,0.0,9.43,TRACKING,True,0.6728
97,3.2333,9.643,0.0,9.643,TRACKING,True,0.7825
98,3.2667,9.504,0.0,9.504,TRACKING,True,0.6678
99,3.3,9.694,0.0,9.694,TRACKING,True,0.6734
100,3.3333,9.539,0.0,9.539,TRACKING,True,0.6685
101,3.3667,9.424,0.0,9.424,TRACKING,True,0.6572
102,3.4,9.632,0.0,9.632,TRACKING,True,0.6342
103,3.4333,9.489,0.0,9.489,TRACKING,True,0.6502
104,3.4667,9.384,0.0,9.384,TRACKING,True,0.6581
105,3.5,9.599,0.0,9.599,TRACKING,True,0.6415
106,3.5333,9.755,0.0,9.755,TRACKING,True,0.6494
107,3.5667,9.574,0.0,9.574,TRACKING,True,0.6473
108,3.6,9.734,0.0,9.734,TRACKING,True,0.6521
109,3.6333,9.557,0.0,9.557,TRACKING,True,0.6423
110,3.6667,9.427,0.0,9.427,TRACKING,True,0.6344
111,3.7,9.624,0.0,9.624,TRACKING,True,0.6201
112,3.7333,9.473,0.0,9.473,TRACKING,True,0.6764
113,3.7667,9.363,0.0,9.363,TRACKING,True,0.6828
114,3.8,9.574,0.0,9.574,TRACKING,True,0.671
115,3.8333,9.435,0.0,9.435,TRACKING,True,0.6692
116,3.8667,9.332,0.0,9.332,TRACKING,True,0.6947
117,3.9,9.55,0.0,9.55,TRACKING,True,0.733
118,3.9333,9.415,0.0,9.415,TRACKING,True,0.7018
119,3.9667,9.315,0.0,9.315,TRACKING,True,0.714
120,4.0,9.535,0.0,9.535,TRACKING,True,0.728
121,4.0333,9.695,0.0,9.695,TRACKING,True,0.7385
122,4.0667,9.518,0.0,9.518,TRACKING,True,0.7002
123,4.1,9.681,0.0,9.681,TRACKING,True,0.6497
124,4.1333,9.506,0.0,9.506,TRACKING,True,0.7243
125,4.1667,9.378,0.0,9.378,TRACKING,True,0.6214
126,4.2,9.577,0.0,9.577,TRACKING,True,0.6235
127,4.2333,9.428,0.0,9.428,TRACKING,True,0.612
128,4.2667,9.319,0.0,9.319,TRACKING,True,0.6069
129,4.3,9.533,0.0,9.533,TRACKING,True,0.6149
130,4.3333,9.687,0.0,9.687,TRACKING,True,0.6919
131,4.3667,9.507,0.0,9.507,TRACKING,True,0.6749
132,4.4,9.667,0.0,9.667,TRACKING,True,0.6492
133,4.4333,9.491,0.0,9.491,TRACKING,True,0.6791
134,4.4667,9.362,0.0,9.362,TRACKING,True,0.6772
135,4.5,9.561,0.0,9.561,TRACKING,True,0.6383
136,4.5333,9.705,0.0,9.705,TRACKING,True,0.6081
137,4.5667,9.516,0.0,9.516,TRACKING,True,0.6435
138,4.6,9.672,0.0,9.672,TRACKING,True,0.6622
139,4.6333,9.491,0.0,9.491,TRACKING,True,0.6569
140,4.6667,9.359,0.0,9.359,TRACKING,True,0.664
141,4.7,9.556,0.0,9.556,TRACKING,True,0.7527
142,4.7333,9.406,0.0,9.406,TRACKING,True,0.9563
143,4.7667,9.296,0.0,9.296,TRACKING,True,0.9281
144,4.8,9.509,0.0,9.509,TRACKING,True,0.6664
145,4.8333,9.664,0.0,9.664,TRACKING,True,0.6802
146,4.8667,9.483,0.0,9.483,TRACKING,True,0.6982
147,4.9,9.644,0.0,9.644,TRACKING,True,0.6737
148,4.9333,9.761,0.0,9.761,TRACKING,True,0.6738
149,4.9667,9.553,0.0,9.553,TRACKING,True,0.6571
150,5.0,9.694,0.0,9.694,TRACKING,True,0.6652
151,5.0333,9.504,0.0,9.504,TRACKING,True,0.6615
152,5.0667,9.364,0.0,9.364,TRACKING,True,0.647
153,5.1,9.556,0.0,9.556,TRACKING,True,0.656
154,5.1333,9.402,0.0,9.402,TRACKING,True,0.6388
155,5.1667,9.29,0.0,9.29,TRACKING,True,0.6836
156,5.2,9.501,0.0,9.501,TRACKING,True,0.6693
157,5.2333,9.654,0.0,9.654,TRACKING,True,0.6496
