frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,9.3317
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,2.9435
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.5182
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.2682
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.2429
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.2259
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.208
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.1887
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.1774
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.531
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.2134
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.1977
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.1837
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.174
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.1649
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.1997
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.1768
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2062
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2379
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2302
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2409
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.1935
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2127
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.179
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.2017
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.1794
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.186
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.2078
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.167
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.1624
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.1845
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.2405
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.1676
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.1475
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.1047
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.1855
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.1805
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.1903
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.2205
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.3079
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.2129
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.1735
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.1494
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.2012
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.1768
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.215
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.1773
47,1.5667,-0.5,-0.5,0.707,TRACKING,True,1.1774
48,1.6,-0.5,-0.5,0.707,TRACKING,True,1.1365
49,1.6333,-0.5,-0.5,0.707,TRACKING,True,1.147
50,1.6667,-0.5,-0.5,0.707,TRACKING,True,1.2019
51,1.7,-0.5,-0.5,0.707,TRACKING,True,1.1785
52,1.7333,-0.5,-0.5,0.707,TRACKING,True,1.208
53,1.7667,-0.5,-0.5,0.707,TRACKING,True,1.1977
54,1.8,-0.5,-0.5,0.707,TRACKING,True,1.1658
55,1.8333,-0.5,-0.5,0.707,TRACKING,True,1.246
56,1.8667,-0.5,-0.5,0.707,TRACKING,True,1.1695
57,1.9,-0.5,-0.5,0.707,TRACKING,True,1.2486
58,1.9333,-0.5,-0.5,0.707,TRACKING,True,1.1511
59,1.9667,-0.5,-0.5,0.707,TRACKING,True,1.2034
60,2.0,-0.5,-0.5,0.707,TRACKING,True,1.1817
61,2.0333,-0.5,-0.5,0.707,TRACKING,True,1.129
62,2.0667,-0.5,-0.5,0.707,TRACKING,True,1.1755
63,2.1,-0.5,-0.5,0.707,TRACKING,True,1.1817
64,2.1333,-0.5,-0.5,0.707,TRACKING,True,1.1792
65,2.1667,-0.5,-0.5,0.707,TRACKING,True,1.1636
66,2.2,-0.5,-0.5,0.707,TRACKING,True,1.1844
67,2.2333,-0.5,-0.5,0.707,TRACKING,True,1.1706
68,2.2667,-0.5,-0.5,0.707,TRACKING,True,1.1543
69,2.3,-0.5,-0.5,0.707,TRACKING,True,1.1674
70,2.3333,-0.5,-0.5,0.707,TRACKING,True,1.199
71,2.3667,-0.5,-0.5,0.707,TRACKING,True,1.1843
72,2.4,-0.5,-0.5,0.707,TRACKING,True,1.2223
73,2.4333,-0.5,-0.5,0.707,TRACKING,True,1.1603
74,2.4667,-0.5,-0.5,0.707,TRACKING,True,1.1459
75,2.5,-0.5,-0.5,0.707,TRACKING,True,1.2096
76,2.5333,-0.5,-0.5,0.707,TRACKING,True,1.1886
77,2.5667,-0.5,-0.5,0.707,TRACKING,True,1.2056
78,2.6,-0.5,-0.5,0.707,TRACKING,True,1.1902
79,2.6333,-0.5,-0.5,0.707,TRACKING,True,1.158
80,2.6667,-0.5,-0.5,0.707,TRACKING,True,1.1986
81,2.7,-0.5,-0.5,0.707,TRACKING,True,1.2661
82,2.7333,-0.5,-0.5,0.707,TRACKING,True,1.2198
83,2.7667,-0.5,-0.5,0.707,TRACKING,True,1.1935
84,2.8,-0.5,-0.5,0.707,TRACKING,True,1.1904
85,2.8333,-0.5,-0.5,0.707,TRACKING,True,1.3925
86,2.8667,-0.5,-0.5,0.707,TRACKING,True,1.1789
87,2.9,-0.5,-0.5,0.707,TRACKING,True,1.347
88,2.9333,-0.5,-0.5,0.707,TRACKING,True,1.189
89,2.9667,-0.5,-0.5,0.707,TRACKING,True,1.201
90,3.0,-0.5,-0.5,0.707,TRACKING,True,1.1994
91,3.0333,-0.5,-0.5,0.707,TRACKING,True,1.1713
92,3.0667,-0.5,-0.5,0.707,TRACKING,True,1.2923
93,3.1,-0.5,-0.5,0.707,TRACKING,True,1.1981
94,3.1333,-0.5,-0.5,0.707,TRACKING,True,1.207
95,3.1667,-0.5,-0.5,0.707,TRACKING,True,1.2212
96,3.2,-0.5,-0.5,0.707,TRACKING,True,1.1745
97,3.2333,-0.5,-0.5,0.707,TRACKING,True,1.1386
98,3.2667,-0.5,-0.5,0.707,TRACKING,True,1.1799
99,3.3,-0.5,-0.5,0.707,TRACKING,True,1.1443
100,3.3333,-0.5,-0.5,0.707,TRACKING,True,1.1973
101,3.3667,-0.5,-0.5,0.707,TRACKING,True,1.2275
102,3.4,-0.5,-0.5,0.707,TRACKING,True,1.2414
103,3.4333,-0.5,-0.5,0.707,TRACKING,True,1.1761
104,3.4667,-0.5,-0.5,0.707,TRACKING,True,1.1663
105,3.5,-0.5,-0.5,0.707,TRACKING,True,1.2041
106,3.5333,-0.5,-0.5,0.707,TRACKING,True,1.4943
107,3.5667,-0.5,-0.5,0.707,TRACKING,True,1.1787
108,3.6,-0.5,-0.5,0.707,TRACKING,True,1.2055
109,3.6333,-0.5,-0.5,0.707,TRACKING,True,1.1696
110,3.6667,-0.5,-0.5,0.707,TRACKING,True,1.3792
111,3.7,-0.5,-0.5,0.707,TRACKING,True,1.4571
112,3.7333,-0.5,-0.5,0.707,TRACKING,True,1.3495
113,3.7667,-0.5,-0.5,0.707,TRACKING,True,1.5816
