frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,11.7433
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,3.6047
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.3118
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.5927
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.3862
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.6329
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.7974
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.4147
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.2357
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.2972
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.5037
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.2498
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.2229
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.4114
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.5192
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.5648
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.4667
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2429
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2046
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.2855
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.3703
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.2451
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2514
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.4582
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.4495
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.2168
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.246
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.2713
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.2029
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.2225
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.1999
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.223
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.2372
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.3541
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.5863
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.7485
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.3727
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.3068
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.2267
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.378
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.1834
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.1932
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.2412
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.245
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.2297
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.3097
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.4646
47,1.5667,-0.5,-0.5,0.707,TRACKING,True,1.4757
48,1.6,-0.5,-0.5,0.707,TRACKING,True,1.1937
49,1.6333,-0.5,-0.5,0.707,TRACKING,True,1.1742
50,1.6667,-0.5,-0.5,0.707,TRACKING,True,1.376
51,1.7,-0.5,-0.5,0.707,TRACKING,True,1.2611
