frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-0.5,-0.5,0.707,ACQUIRING,True,2.263
1,0.0333,-0.5,-0.5,0.707,ACQUIRING,True,1.2665
2,0.0667,-0.5,-0.5,0.707,ACQUIRING,True,1.2481
3,0.1,-0.5,-0.5,0.707,ACQUIRING,True,1.2484
4,0.1333,-0.5,-0.5,0.707,TRACKING,True,1.4197
5,0.1667,-0.5,-0.5,0.707,TRACKING,True,1.3236
6,0.2,-0.5,-0.5,0.707,TRACKING,True,1.3419
7,0.2333,-0.5,-0.5,0.707,TRACKING,True,1.6702
8,0.2667,-0.5,-0.5,0.707,TRACKING,True,1.3328
9,0.3,-0.5,-0.5,0.707,TRACKING,True,1.4499
10,0.3333,-0.5,-0.5,0.707,TRACKING,True,1.2578
11,0.3667,-0.5,-0.5,0.707,TRACKING,True,1.1944
12,0.4,-0.5,-0.5,0.707,TRACKING,True,1.2101
13,0.4333,-0.5,-0.5,0.707,TRACKING,True,1.265
14,0.4667,-0.5,-0.5,0.707,TRACKING,True,1.3082
15,0.5,-0.5,-0.5,0.707,TRACKING,True,1.2474
16,0.5333,-0.5,-0.5,0.707,TRACKING,True,1.2242
17,0.5667,-0.5,-0.5,0.707,TRACKING,True,1.2122
18,0.6,-0.5,-0.5,0.707,TRACKING,True,1.2285
19,0.6333,-0.5,-0.5,0.707,TRACKING,True,1.237
20,0.6667,-0.5,-0.5,0.707,TRACKING,True,1.2187
21,0.7,-0.5,-0.5,0.707,TRACKING,True,1.2234
22,0.7333,-0.5,-0.5,0.707,TRACKING,True,1.2897
23,0.7667,-0.5,-0.5,0.707,TRACKING,True,1.2293
24,0.8,-0.5,-0.5,0.707,TRACKING,True,1.1959
25,0.8333,-0.5,-0.5,0.707,TRACKING,True,1.2565
26,0.8667,-0.5,-0.5,0.707,TRACKING,True,1.5514
27,0.9,-0.5,-0.5,0.707,TRACKING,True,1.1885
28,0.9333,-0.5,-0.5,0.707,TRACKING,True,1.1914
29,0.9667,-0.5,-0.5,0.707,TRACKING,True,1.2457
30,1.0,-0.5,-0.5,0.707,TRACKING,True,1.2287
31,1.0333,-0.5,-0.5,0.707,TRACKING,True,1.4082
32,1.0667,-0.5,-0.5,0.707,TRACKING,True,1.2334
33,1.1,-0.5,-0.5,0.707,TRACKING,True,1.2363
34,1.1333,-0.5,-0.5,0.707,TRACKING,True,1.2184
35,1.1667,-0.5,-0.5,0.707,TRACKING,True,1.2405
36,1.2,-0.5,-0.5,0.707,TRACKING,True,1.265
37,1.2333,-0.5,-0.5,0.707,TRACKING,True,1.1972
38,1.2667,-0.5,-0.5,0.707,TRACKING,True,1.2284
39,1.3,-0.5,-0.5,0.707,TRACKING,True,1.1923
40,1.3333,-0.5,-0.5,0.707,TRACKING,True,1.2552
41,1.3667,-0.5,-0.5,0.707,TRACKING,True,1.236
42,1.4,-0.5,-0.5,0.707,TRACKING,True,1.1929
43,1.4333,-0.5,-0.5,0.707,TRACKING,True,1.257
44,1.4667,-0.5,-0.5,0.707,TRACKING,True,1.2075
45,1.5,-0.5,-0.5,0.707,TRACKING,True,1.2479
46,1.5333,-0.5,-0.5,0.707,TRACKING,True,1.1717
47,1.5667,-0.5,-0.5,0.707,TRACKING,True,1.1899
48,1.6,-0.5,-0.5,0.707,TRACKING,True,1.1574
49,1.6333,-0.5,-0.5,0.707,TRACKING,True,1.2625
50,1.6667,-0.5,-0.5,0.707,TRACKING,True,1.2542
51,1.7,-0.5,-0.5,0.707,TRACKING,True,1.2
52,1.7333,-0.5,-0.5,0.707,TRACKING,True,1.1546
53,1.7667,-0.5,-0.5,0.707,TRACKING,True,1.1651
54,1.8,-0.5,-0.5,0.707,TRACKING,True,1.1573
55,1.8333,-0.5,-0.5,0.707,TRACKING,True,1.2313
56,1.8667,-0.5,-0.5,0.707,TRACKING,True,1.1815
57,1.9,-0.5,-0.5,0.707,TRACKING,True,1.1801
58,1.9333,-0.5,-0.5,0.707,TRACKING,True,1.1618
59,1.9667,-0.5,-0.5,0.707,TRACKING,True,1.2342
60,2.0,-0.5,-0.5,0.707,TRACKING,True,1.1898
61,2.0333,-0.5,-0.5,0.707,TRACKING,True,1.193
62,2.0667,-0.5,-0.5,0.707,TRACKING,True,1.1915
63,2.1,-0.5,-0.5,0.707,TRACKING,True,1.2884
64,2.1333,-0.5,-0.5,0.707,TRACKING,True,1.1921
65,2.1667,-0.5,-0.5,0.707,TRACKING,True,1.1632
66,2.2,-0.5,-0.5,0.707,TRACKING,True,1.2125
