frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
0,0.0,-200.0,0.0,200.0,ACQUIRING,True,16.1654
1,0.0333,-197.273,0.0,197.273,ACQUIRING,True,5.4356
2,0.0667,-188.087,0.0,188.087,ACQUIRING,True,2.3765
3,0.1,-171.931,0.0,171.931,ACQUIRING,True,2.2738
4,0.1333,-150.281,0.0,150.281,TRACKING,True,2.124
5,0.1667,-124.977,0.0,124.977,TRACKING,True,2.2115
6,0.2,-97.448,0.0,97.448,TRACKING,True,2.2851
7,0.2333,-68.621,0.0,68.621,TRACKING,True,2.0641
8,0.2667,-39.041,0.0,39.041,TRACKING,True,2.0315
9,0.3,-11.19,0.0,11.19,TRACKING,True,2.0001
10,0.3333,11.77,0.0,11.77,TRACKING,True,2.002
11,0.3667,28.08,0.0,28.08,TRACKING,True,2.0581
12,0.4,37.009,0.0,37.009,TRACKING,True,2.0401
13,0.4333,39.404,0.0,39.404,TRACKING,True,2.1125
14,0.4667,36.44,0.0,36.44,TRACKING,True,2.0255
15,0.5,30.37,0.0,30.37,TRACKING,True,2.0881
16,0.5333,22.572,0.0,22.572,TRACKING,True,2.1234
17,0.5667,14.618,0.0,14.618,TRACKING,True,2.0122
18,0.6,7.665,0.0,7.665,TRACKING,True,2.0131
19,0.6333,2.286,0.0,2.286,TRACKING,True,2.1001
20,0.6667,-0.817,0.0,0.817,TRACKING,True,2.0017
21,0.7,-2.25,0.0,2.25,TRACKING,True,1.9491
22,0.7333,-1.894,0.0,1.894,TRACKING,True,2.1195
23,0.7667,-0.509,0.0,0.509,TRACKING,True,2.0749
24,0.8,1.632,0.0,1.632,TRACKING,True,2.1451
25,0.8333,3.759,0.0,3.759,TRACKING,True,2.0585
26,0.8667,5.875,0.0,5.875,TRACKING,True,2.0095
27,0.9,7.416,0.0,7.416,TRACKING,True,2.1288
28,0.9333,8.533,0.0,8.533,TRACKING,True,2.1794
29,0.9667,9.056,0.0,9.056,TRACKING,True,2.3365
30,1.0,8.857,0.0,8.857,TRACKING,True,2.4639
31,1.0333,8.415,0.0,8.415,TRACKING,True,2.0858
32,1.0667,7.797,0.0,7.797,TRACKING,True,2.0635
33,1.1,7.337,0.0,7.337,TRACKING,True,2.0482
34,1.1333,6.992,0.0,6.992,TRACKING,True,2.0076
35,1.1667,6.444,0.0,6.444,TRACKING,True,2.0064
36,1.2,6.324,0.0,6.324,TRACKING,True,2.0813
37,1.2333,6.229,0.0,6.229,TRACKING,True,2.1504
38,1.2667,6.152,0.0,6.152,TRACKING,True,2.1344
39,1.3,6.088,0.0,6.088,TRACKING,True,2.0825
40,1.3333,6.034,0.0,6.034,TRACKING,True,2.0535
41,1.3667,6.278,0.0,6.278,TRACKING,True,2.0147
42,1.4,6.448,0.0,6.448,TRACKING,True,2.0164
43,1.4333,6.566,0.0,6.566,TRACKING,True,2.0149
44,1.4667,6.645,0.0,6.645,TRACKING,True,2.0076
45,1.5,6.696,0.0,6.696,TRACKING,True,2.2424
46,1.5333,6.726,0.0,6.726,TRACKING,True,2.0556
47,1.5667,6.742,0.0,6.742,TRACKING,True,2.3722
48,1.6,6.747,0.0,6.747,TRACKING,True,2.236
49,1.6333,6.745,0.0,6.745,TRACKING,True,2.2563
50,1.6667,6.737,0.0,6.737,TRACKING,True,2.0303
51,1.7,6.725,0.0,6.725,TRACKING,True,2.091
52,1.7333,6.711,0.0,6.711,TRACKING,True,2.0448
53,1.7667,6.695,0.0,6.695,TRACKING,True,2.0669
54,1.8,6.677,0.0,6.677,TRACKING,True,2.0104
55,1.8333,6.66,0.0,6.66,TRACKING,True,1.9717
56,1.8667,6.641,0.0,6.641,TRACKING,True,2.0084
57,1.9,6.623,0.0,6.623,TRACKING,True,2.0076
58,1.9333,6.605,0.0,6.605,TRACKING,True,2.0231
59,1.9667,6.586,0.0,6.586,TRACKING,True,2.0689
60,2.0,6.569,0.0,6.569,TRACKING,True,1.9796
61,2.0333,6.551,0.0,6.551,TRACKING,True,2.0363
62,2.0667,6.534,0.0,6.534,TRACKING,True,2.014
63,2.1,6.517,0.0,6.517,TRACKING,True,2.0614
64,2.1333,6.501,0.0,6.501,TRACKING,True,2.0505
65,2.1667,6.485,0.0,6.485,TRACKING,True,2.0609
66,2.2,6.47,0.0,6.47,TRACKING,True,2.0125
67,2.2333,6.747,0.0,6.747,TRACKING,True,2.0675
68,2.2667,6.653,0.0,6.653,TRACKING,True,2.064
69,2.3,6.581,0.0,6.581,TRACKING,True,2.0615
70,2.3333,6.817,0.0,6.817,TRACKING,True,2.0645
71,2.3667,6.694,0.0,6.694,TRACKING,True,2.1517
72,2.4,6.6,0.0,6.6,TRACKING,True,2.1921
73,2.4333,6.529,0.0,6.529,TRACKING,True,2.1904
74,2.4667,6.766,0.0,6.766,TRACKING,True,2.1425
75,2.5,6.644,0.0,6.644,TRACKING,True,2.1063
76,2.5333,6.551,0.0,6.551,TRACKING,True,2.0808
77,2.5667,6.774,0.0,6.774,TRACKING,True,2.0835
78,2.6,6.64,0.0,6.64,TRACKING,True,2.168
79,2.6333,6.833,0.0,6.833,TRACKING,True,2.28
80,2.6667,6.678,0.0,6.678,TRACKING,True,2.3499
81,2.7,6.563,0.0,6.563,TRACKING,True,2.18
82,2.7333,6.476,0.0,6.476,TRACKING,True,2.1963
83,2.7667,6.703,0.0,6.703,TRACKING,True,2.1988
84,2.8,6.867,0.0,6.867,TRACKING,True,2.2213
85,2.8333,6.691,0.0,6.691,TRACKING,True,2.3209
86,2.8667,6.56,0.0,6.56,TRACKING,True,2.1782
87,2.9,6.463,0.0,6.463,TRACKING,True,2.1353
88,2.9333,6.683,0.0,6.683,TRACKING,True,2.1426
89,2.9667,6.841,0.0,6.841,TRACKING,True,2.1466
90,3.0,6.662,0.0,6.662,TRACKING,True,2.143
91,3.0333,6.529,0.0,6.529,TRACKING,True,2.1361
92,3.0667,6.723,0.0,6.723,TRACKING,True,2.1957
93,3.1,6.863,0.0,6.863,TRACKING,True,2.129
94,3.1333,6.67,0.0,6.67,TRACKING,True,2.2369
95,3.1667,6.528,0.0,6.528,TRACKING,True,2.095
96,3.2,6.716,0.0,6.716,TRACKING,True,2.0536
97,3.2333,6.558,0.0,6.558,TRACKING,True,2.0912
98,3.2667,6.734,0.0,6.734,TRACKING,True,2.0613
99,3.3,6.569,0.0,6.569,TRACKING,True,1.9952
100,3.3333,6.739,0.0,6.739,TRACKING,True,2.0402
101,3.3667,6.862,0.0,6.862,TRACKING,True,2.0433
102,3.4,6.658,0.0,6.658,TRACKING,True,2.0041
103,3.4333,6.507,0.0,6.507,TRACKING,True,1.954
104,3.4667,6.396,0.0,6.396,TRACKING,True,2.0317
105,3.5,6.607,0.0,6.607,TRACKING,True,1.9762
106,3.5333,6.76,0.0,6.76,TRACKING,True,1.9709
107,3.5667,6.87,0.0,6.87,TRACKING,True,2.0174
108,3.6,6.949,0.0,6.949,TRACKING,True,1.9913
109,3.6333,6.712,0.0,6.712,TRACKING,True,2.2224
110,3.6667,6.538,0.0,6.538,TRACKING,True,2.0086
111,3.7,6.411,0.0,6.411,TRACKING,True,2.0194
112,3.7333,6.61,0.0,6.61,TRACKING,True,1.9644
113,3.7667,6.754,0.0,6.754,TRACKING,True,2.0102
114,3.8,6.858,0.0,6.858,TRACKING,True,1.9695
115,3.8333,6.64,0.0,6.64,TRACKING,True,2.0398
116,3.8667,6.48,0.0,6.48,TRACKING,True,1.9903
117,3.9,6.656,0.0,6.656,TRACKING,True,2.0185
118,3.9333,6.783,0.0,6.783,TRACKING,True,1.984
119,3.9667,6.582,0.0,6.582,TRACKING,True,1.992
120,4.0,6.728,0.0,6.728,TRACKING,True,2.0868
121,4.0333,6.54,0.0,6.54,TRACKING,True,2.0052
122,4.0667,6.696,0.0,6.696,TRACKING,True,1.9957
123,4.1,6.809,0.0,6.809,TRACKING,True,1.992
124,4.1333,6.597,0.0,6.597,TRACKING,True,1.9641
125,4.1667,6.735,0.0,6.735,TRACKING,True,1.9862
126,4.2,6.542,0.0,6.542,TRACKING,True,1.9848
127,4.2333,6.694,0.0,6.694,TRACKING,True,1.985
128,4.2667,6.804,0.0,6.804,TRACKING,True,1.9522
129,4.3,6.59,0.0,6.59,TRACKING,True,1.9675
130,4.3333,6.434,0.0,6.434,TRACKING,True,2.0072
131,4.3667,6.613,0.0,6.613,TRACKING,True,2.0044
132,4.4,6.743,0.0,6.743,TRACKING,True,1.9548
133,4.4333,6.837,0.0,6.837,TRACKING,True,1.9925
134,4.4667,6.905,0.0,6.905,TRACKING,True,2.0581
135,4.5,6.661,0.0,6.661,TRACKING,True,1.976
136,4.5333,6.482,0.0,6.482,TRACKING,True,1.9703
137,4.5667,6.352,0.0,6.352,TRACKING,True,1.96
138,4.6,6.549,0.0,6.549,TRACKING,True,1.9922
139,4.6333,6.693,0.0,6.693,TRACKING,True,2.0143
140,4.6667,6.797,0.0,6.797,TRACKING,True,2.001
141,4.7,6.873,0.0,6.873,TRACKING,True,2.0812
142,4.7333,6.927,0.0,6.927,TRACKING,True,2.0055
143,4.7667,6.674,0.0,6.674,TRACKING,True,1.9772
144,4.8,6.488,0.0,6.488,TRACKING,True,2.0075
145,4.8333,6.353,0.0,6.353,TRACKING,True,1.9875
146,4.8667,6.547,0.0,6.547,TRACKING,True,1.9818
147,4.9,6.688,0.0,6.688,TRACKING,True,1.9759
148,4.9333,6.791,0.0,6.791,TRACKING,True,1.9886
149,4.9667,6.865,0.0,6.865,TRACKING,True,1.9894
150,5.0,6.919,0.0,6.919,TRACKING,True,2.0503
151,5.0333,6.665,0.0,6.665,TRACKING,True,1.9682
152,5.0667,6.479,0.0,6.479,TRACKING,True,1.9776
153,5.1,6.344,0.0,6.344,TRACKING,True,2.032
154,5.1333,6.538,0.0,6.538,TRACKING,True,2.0351
155,5.1667,6.679,0.0,6.679,TRACKING,True,1.9884
156,5.2,6.782,0.0,6.782,TRACKING,True,2.0249
157,5.2333,6.857,0.0,6.857,TRACKING,True,2.0069
158,5.2667,6.911,0.0,6.911,TRACKING,True,2.017
159,5.3,6.657,0.0,6.657,TRACKING,True,1.9991
160,5.3333,6.471,0.0,6.471,TRACKING,True,2.0108
161,5.3667,6.629,0.0,6.629,TRACKING,True,1.9674
162,5.4,6.744,0.0,6.744,TRACKING,True,2.0249
163,5.4333,6.827,0.0,6.827,TRACKING,True,2.0113
164,5.4667,6.595,0.0,6.595,TRACKING,True,2.0285
165,5.5,6.425,0.0,6.425,TRACKING,True,2.0902
166,5.5333,6.594,0.0,6.594,TRACKING,True,2.0627
167,5.5667,6.718,0.0,6.718,TRACKING,True,2.0252
168,5.6,6.807,0.0,6.807,TRACKING,True,2.0346
169,5.6333,6.872,0.0,6.872,TRACKING,True,2.0044
170,5.6667,6.627,0.0,6.627,TRACKING,True,2.0262
171,5.7,6.447,0.0,6.447,TRACKING,True,1.989
172,5.7333,6.61,0.0,6.61,TRACKING,True,1.9998
173,5.7667,6.728,0.0,6.728,TRACKING,True,2.0214
174,5.8,6.814,0.0,6.814,TRACKING,True,2.0264
175,5.8333,6.583,0.0,6.583,TRACKING,True,2.0291
176,5.8667,6.708,0.0,6.708,TRACKING,True,2.072
177,5.9,6.799,0.0,6.799,TRACKING,True,2.0571
178,5.9333,6.572,0.0,6.572,TRACKING,True,2.0582
179,5.9667,6.406,0.0,6.406,TRACKING,True,2.071
180,6.0,6.578,0.0,6.578,TRACKING,True,2.0427
181,6.0333,6.704,0.0,6.704,TRACKING,True,2.0612
182,6.0667,6.795,0.0,6.795,TRACKING,True,2.0447
183,6.1,6.862,0.0,6.862,TRACKING,True,2.1026
184,6.1333,6.617,0.0,6.617,TRACKING,True,2.0495
185,6.1667,6.732,0.0,6.732,TRACKING,True,2.036
186,6.2,6.522,0.0,6.522,TRACKING,True,2.0713
187,6.2333,6.662,0.0,6.662,TRACKING,True,2.0623
188,6.2667,6.764,0.0,6.764,TRACKING,True,2.0253
189,6.3,6.838,0.0,6.838,TRACKING,True,2.0493
190,6.3333,6.599,0.0,6.599,TRACKING,True,2.0657
191,6.3667,6.425,0.0,6.425,TRACKING,True,2.0582
192,6.4,6.591,0.0,6.591,TRACKING,True,2.0699
193,6.4333,6.712,0.0,6.712,TRACKING,True,2.0645
194,6.4667,6.8,0.0,6.8,TRACKING,True,2.1012
195,6.5,6.864,0.0,6.864,TRACKING,True,2.0586
196,6.5333,6.617,0.0,6.617,TRACKING,True,2.0773
197,6.5667,6.438,0.0,6.438,TRACKING,True,2.0358
198,6.6,6.6,0.0,6.6,TRACKING,True,2.0539
199,6.6333,6.718,0.0,6.718,TRACKING,True,2.0837
200,6.6667,6.804,0.0,6.804,TRACKING,True,2.0645
201,6.7,6.573,0.0,6.573,TRACKING,True,2.063
202,6.7333,6.698,0.0,6.698,TRACKING,True,2.0599
203,6.7667,6.789,0.0,6.789,TRACKING,True,2.0252
204,6.8,6.563,0.0,6.563,TRACKING,True,2.1003
205,6.8333,6.69,0.0,6.69,TRACKING,True,2.092
206,6.8667,6.783,0.0,6.783,TRACKING,True,2.0937
207,6.9,6.558,0.0,6.558,TRACKING,True,2.143
208,6.9333,6.687,0.0,6.687,TRACKING,True,2.0803
209,6.9667,6.488,0.0,6.488,TRACKING,True,2.0809
210,7.0,6.635,0.0,6.635,TRACKING,True,2.0839
211,7.0333,6.743,0.0,6.743,TRACKING,True,2.0745
212,7.0667,6.822,0.0,6.822,TRACKING,True,2.0736
213,7.1,6.586,0.0,6.586,TRACKING,True,2.0584
214,7.1333,6.707,0.0,6.707,TRACKING,True,2.0268
215,7.1667,6.795,0.0,6.795,TRACKING,True,2.1584
216,7.2,6.566,0.0,6.566,TRACKING,True,2.1636
217,7.2333,6.399,0.0,6.399,TRACKING,True,2.0425
218,7.2667,6.571,0.0,6.571,TRACKING,True,2.0437
219,7.3,6.696,0.0,6.696,TRACKING,True,2.0783
220,7.3333,6.787,0.0,6.787,TRACKING,True,2.0944
221,7.3667,6.853,0.0,6.853,TRACKING,True,2.0327
222,7.4,6.901,0.0,6.901,TRACKING,True,2.0876
223,7.4333,6.643,0.0,6.643,TRACKING,True,2.3407
224,7.4667,6.455,0.0,6.455,TRACKING,True,2.0413
225,7.5,6.611,0.0,6.611,TRACKING,True,2.0889
226,7.5333,6.725,0.0,6.725,TRACKING,True,2.0728
227,7.5667,6.808,0.0,6.808,TRACKING,True,2.0779
228,7.6,6.575,0.0,6.575,TRACKING,True,1.9582
229,7.6333,6.405,0.0,6.405,TRACKING,True,1.9902
230,7.6667,6.575,0.0,6.575,TRACKING,True,2.0034
231,7.7,6.698,0.0,6.698,TRACKING,True,2.0284
232,7.7333,6.788,0.0,6.788,TRACKING,True,2.0086
233,7.7667,6.854,0.0,6.854,TRACKING,True,1.9831
234,7.8,6.609,0.0,6.609,TRACKING,True,1.9756
235,7.8333,6.723,0.0,6.723,TRACKING,True,1.9895
236,7.8667,6.513,0.0,6.513,TRACKING,True,2.0125
237,7.9,6.653,0.0,6.653,TRACKING,True,2.0305
238,7.9333,6.755,0.0,6.755,TRACKING,True,2.0007
239,7.9667,6.829,0.0,6.829,TRACKING,True,2.0205
240,8.0,6.59,0.0,6.59,TRACKING,True,2.033
241,8.0333,6.416,0.0,6.416,TRACKING,True,2.0584
242,8.0667,6.583,0.0,6.583,TRACKING,True,2.0772
243,8.1,6.704,0.0,6.704,TRACKING,True,2.0945
244,8.1333,6.792,0.0,6.792,TRACKING,True,2.1268
245,8.1667,6.856,0.0,6.856,TRACKING,True,2.153
246,8.2,6.61,0.0,6.61,TRACKING,True,2.3078
247,8.2333,6.724,0.0,6.724,TRACKING,True,2.1179
248,8.2667,6.513,0.0,6.513,TRACKING,True,2.0207
249,8.3,6.653,0.0,6.653,TRACKING,True,2.0728
250,8.3333,6.755,0.0,6.755,TRACKING,True,2.0993
251,8.3667,6.829,0.0,6.829,TRACKING,True,2.0483
252,8.4,6.59,0.0,6.59,TRACKING,True,2.0141
253,8.4333,6.416,0.0,6.416,TRACKING,True,2.0441
254,8.4667,6.582,0.0,6.582,TRACKING,True,1.98
255,8.5,6.703,0.0,6.703,TRACKING,True,2.0155
256,8.5333,6.791,0.0,6.791,TRACKING,True,2.027
257,8.5667,6.856,0.0,6.856,TRACKING,True,1.9713
258,8.6,6.609,0.0,6.609,TRACKING,True,2.0148
259,8.6333,6.43,0.0,6.43,TRACKING,True,2.087
260,8.6667,6.592,0.0,6.592,TRACKING,True,2.0404
261,8.7,6.71,0.0,6.71,TRACKING,True,2.0611
262,8.7333,6.797,0.0,6.797,TRACKING,True,2.0508
263,8.7667,6.859,0.0,6.859,TRACKING,True,2.0248
264,8.8,6.612,0.0,6.612,TRACKING,True,2.0135
265,8.8333,6.432,0.0,6.432,TRACKING,True,2.0312
266,8.8667,6.593,0.0,6.593,TRACKING,True,2.2343
267,8.9,6.711,0.0,6.711,TRACKING,True,2.0955
268,8.9333,6.797,0.0,6.797,TRACKING,True,2.1506
269,8.9667,6.86,0.0,6.86,TRACKING,True,2.2325
270,9.0,6.612,0.0,6.612,TRACKING,True,2.1747
271,9.0333,6.432,0.0,6.432,TRACKING,True,2.0239
272,9.0667,6.593,0.0,6.593,TRACKING,True,1.9905
