frame_index,time_s,detected,confidence,detected_x,detected_y,tracked_x,tracked_y,groundtruth_x,groundtruth_y,centroid_error_px,pointing_offset_x_px,pointing_offset_y_px,pointing_offset_px,command,status
150,5.0,1,0.6869341135025024,315.44647216796875,238.95945739746094,315.3126220703125,239.03501892089844,,,,-4.6873779296875,-0.9649810791015625,4.785676581085008,LEFT,TRACKING
151,5.033333333333333,1,0.6921414732933044,315.2388610839844,238.9841766357422,315.2781982421875,238.9930877685547,,,,-4.7218017578125,-1.0069122314453125,4.8279689396179215,LEFT,TRACKING
152,5.066666666666666,1,0.6922085285186768,315.2403564453125,238.98226928710938,315.2539367675781,238.96279907226562,,,,-4.746063232421875,-1.037200927734375,4.858075953568432,LEFT,TRACKING
153,5.1,1,0.7061862945556641,315.6182861328125,238.3520965576172,315.3473815917969,238.75692749023438,,,,-4.652618408203125,-1.243072509765625,4.815816370760579,LEFT,TRACKING
154,5.133333333333334,1,0.7052649259567261,315.6071472167969,238.35006713867188,315.41259765625,238.60719299316406,,,,-4.58740234375,-1.3928070068359375,4.794181016788402,LEFT,TRACKING
155,5.166666666666667,1,0.7043544054031372,315.3977355957031,238.26248168945312,315.3990783691406,238.473388671875,,,,-4.600921630859375,-1.526611328125,4.847578983417317,LEFT,TRACKING
156,5.2,1,0.683692216873169,315.55841064453125,239.55023193359375,315.43658447265625,238.75418090820312,,,,-4.56341552734375,-1.245819091796875,4.730415043596875,LEFT,TRACKING
157,5.233333333333333,1,0.6876644492149353,315.4517822265625,238.96461486816406,315.4329528808594,238.7882080078125,,,,-4.567047119140625,-1.2117919921875,4.725077694681901,LEFT,TRACKING
158,5.266666666666667,1,0.7160937786102295,315.82745361328125,237.68431091308594,315.5406188964844,238.43873596191406,,,,-4.459381103515625,-1.5612640380859375,4.724788378648576,LEFT,TRACKING
159,5.3,1,0.7088180184364319,315.459716796875,238.20370483398438,315.51153564453125,238.33712768554688,,,,-4.48846435546875,-1.662872314453125,4.78659133460213,LEFT,TRACKING
160,5.333333333333333,1,0.7086337804794312,315.45672607421875,238.2044219970703,315.4896240234375,238.26431274414062,,,,-4.5103759765625,-1.735687255859375,4.832815090617969,LEFT,TRACKING
161,5.366666666666666,1,0.7131667137145996,315.7736511230469,237.7049560546875,315.56671142578125,238.06597900390625,,,,-4.43328857421875,-1.93402099609375,4.836784551293347,LEFT,TRACKING
162,5.4,1,0.7075158357620239,315.6439514160156,238.31222534179688,315.5850524902344,238.1004638671875,,,,-4.414947509765625,-1.8995361328125,4.806245835768907,LEFT,TRACKING
163,5.433333333333334,1,0.7079939842224121,315.44610595703125,238.214111328125,315.5405578613281,238.0979766845703,,,,-4.459442138671875,-1.9020233154296875,4.848125089207222,LEFT,TRACKING
164,5.466666666666667,1,0.7198202610015869,315.4788818359375,237.7407684326172,315.51788330078125,237.95855712890625,,,,-4.48211669921875,-2.04144287109375,4.925125287884063,LEFT,TRACKING
165,5.5,1,0.7136610150337219,315.7773132324219,237.67581176757812,315.58892822265625,237.8390350341797,,,,-4.41107177734375,-2.1609649658203125,4.9119572278656225,LEFT,TRACKING
166,5.533333333333333,1,0.7069530487060547,315.6416320800781,238.30120849609375,315.60107421875,237.93629455566406,,,,-4.39892578125,-2.0637054443359375,4.85895340479076,LEFT,TRACKING
167,5.566666666666666,1,0.706921398639679,315.64166259765625,238.30136108398438,315.6100158691406,238.0083465576172,,,,-4.389984130859375,-1.9916534423828125,4.820647685088846,LEFT,TRACKING
168,5.6,1,0.7091786861419678,315.625,237.7401580810547,315.61175537109375,237.89747619628906,,,,-4.38824462890625,-2.1025238037109375,4.865932312342174,LEFT,TRACKING
169,5.633333333333334,1,0.714945912361145,315.37115478515625,237.8099365234375,315.5387268066406,237.838134765625,,,,-4.461273193359375,-2.161865234375,4.957481194859566,LEFT,TRACKING
170,5.666666666666667,1,0.7150111794471741,315.37164306640625,237.81137084960938,315.4857482910156,237.7963409423828,,,,-4.514251708984375,-2.2036590576171875,5.023403401508445,LEFT,TRACKING
171,5.7,1,0.7085629105567932,315.63580322265625,237.73590087890625,315.5246887207031,237.7448272705078,,,,-4.475311279296875,-2.2551727294921875,5.011408493272832,LEFT,TRACKING
172,5.733333333333333,1,0.717447817325592,315.9180908203125,237.27511596679688,315.6358947753906,237.5733184814453,,,,-4.364105224609375,-2.4266815185546875,4.9934154247326275,LEFT,TRACKING
173,5.766666666666667,1,0.7195443511009216,315.95562744140625,237.27413940429688,315.72802734375,237.44912719726562,,,,-4.27197265625,-2.550872802734375,4.975610759643243,LEFT,TRACKING
174,5.8,1,0.7186833024024963,315.93829345703125,237.267333984375,315.79010009765625,237.3577880859375,,,,-4.20989990234375,-2.6422119140625,4.970366282938083,LEFT,TRACKING
175,5.833333333333333,1,0.7186605334281921,315.92962646484375,237.2686767578125,315.832763671875,237.29278564453125,,,,-4.167236328125,-2.70721435546875,4.969393140102804,LEFT,TRACKING
176,5.866666666666666,1,0.7186605334281921,315.92962646484375,237.2686767578125,315.8638000488281,237.2466278076172,,,,-4.136199951171875,-2.7533721923828125,4.96882365010685,LEFT,TRACKING
177,5.9,1,0.7186605334281921,315.92962646484375,237.2686767578125,315.8863220214844,237.2141876220703,,,,-4.113677978515625,-2.7858123779296875,4.9682086425542415,LEFT,TRACKING
178,5.933333333333334,1,0.7186605334281921,315.92962646484375,237.2686767578125,315.9026184082031,237.1917266845703,,,,-4.097381591796875,-2.8082733154296875,4.967387132381605,LEFT,TRACKING
179,5.966666666666667,1,0.7186314463615417,315.92962646484375,237.26882934570312,315.91436767578125,237.17657470703125,,,,-4.08563232421875,-2.82342529296875,4.966298608992091,LEFT,TRACKING
180,6.0,1,0.719138503074646,315.988525390625,237.2882080078125,315.9400939941406,237.17234802246094,,,,-4.059906005859375,-2.8276519775390625,4.947570361550565,LEFT,TRACKING
181,6.033333333333333,1,0.7278139591217041,315.7330322265625,237.2059326171875,315.88385009765625,237.14630126953125,,,,-4.11614990234375,-2.85369873046875,5.008621213751686,LEFT,TRACKING
182,6.066666666666666,1,0.7274312376976013,315.98876953125,236.88821411132812,315.91766357421875,237.0353240966797,,,,-4.08233642578125,-2.9646759033203125,5.045272431196213,LEFT,TRACKING
183,6.1,1,0.7200090289115906,317.02789306640625,237.33074951171875,316.24664306640625,237.085205078125,,,,-3.75335693359375,-2.914794921875,4.752232918065419,LEFT,TRACKING
184,6.133333333333334,1,0.7200700044631958,317.02020263671875,237.33131408691406,316.4839172363281,237.12281799316406,,,,-3.516082763671875,-2.8771820068359375,4.5432383055977725,LEFT,TRACKING
185,6.166666666666667,1,0.7268518209457397,316.0863037109375,237.12364196777344,316.3828125,237.0904083251953,,,,-3.6171875,-2.9095916748046875,4.642172888233375,LEFT,TRACKING
186,6.2,1,0.7335873246192932,316.2622985839844,236.82571411132812,316.3602600097656,236.98049926757812,,,,-3.639739990234375,-3.019500732421875,4.729174544210392,LEFT,TRACKING
187,6.233333333333333,1,0.7335780262947083,316.2623291015625,236.82577514648438,316.34344482421875,236.9014434814453,,,,-3.65655517578125,-3.0985565185546875,4.7928538734464246,LEFT,TRACKING
188,6.266666666666667,1,0.7262396216392517,316.050537109375,237.1337432861328,316.268798828125,236.9351043701172,,,,-3.731201171875,-3.0648956298828125,4.828607191217373,LEFT,TRACKING
189,6.3,1,0.7332595586776733,316.24884033203125,236.827880859375,316.2721862792969,236.87106323242188,,,,-3.727813720703125,-3.128936767578125,4.866912823522188,LEFT,TRACKING
190,6.333333333333333,1,0.7333041429519653,316.248779296875,236.8277587890625,316.27435302734375,236.82534790039062,,,,-3.72564697265625,-3.174652099609375,4.894778985655726,LEFT,TRACKING
191,6.366666666666666,1,0.7261810302734375,316.06488037109375,237.13377380371094,316.2218017578125,236.88270568847656,,,,-3.7781982421875,-3.1172943115234375,4.898194134773049,LEFT,TRACKING
192,6.4,1,0.7340922951698303,316.26690673828125,236.85073852539062,316.242431640625,236.8425750732422,,,,-3.757568359375,-3.1574249267578125,4.908019166984549,LEFT,TRACKING
193,6.433333333333334,1,0.7264184355735779,316.97186279296875,236.95535278320312,316.4637756347656,236.84490966796875,,,,-3.536224365234375,-3.15509033203125,4.739143146662097,LEFT,TRACKING
194,6.466666666666667,1,0.7263649702072144,316.9705810546875,236.95452880859375,316.6243896484375,236.84730529785156,,,,-3.3756103515625,-3.1526947021484375,4.61889912539024,LEFT,TRACKING
195,6.5,1,0.7263649702072144,316.9705810546875,236.95452880859375,316.74102783203125,236.84994506835938,,,,-3.25897216796875,-3.150054931640625,4.532520895037149,LEFT,TRACKING
196,6.533333333333333,1,0.7339518070220947,316.2921142578125,236.51431274414062,316.6267395019531,236.72377014160156,,,,-3.373260498046875,-3.2762298583984375,4.702400288442584,LEFT,TRACKING
197,6.566666666666666,1,0.734248161315918,316.28607177734375,236.5084228515625,316.54119873046875,236.6309814453125,,,,-3.45880126953125,-3.3690185546875,4.8284150861270865,LEFT,TRACKING
198,6.6,1,0.7340459823608398,317.11029052734375,236.5670623779297,316.7199401855469,236.5814666748047,,,,-3.280059814453125,-3.4185333251953125,4.737632581982396,UP,TRACKING
199,6.633333333333334,1,0.7340076565742493,317.10833740234375,236.5692901611328,316.8492126464844,236.5469970703125,,,,-3.150787353515625,-3.4530029296875,4.674472181915778,UP,TRACKING
200,6.666666666666667,1,0.734063446521759,316.281982421875,236.518310546875,316.7007751464844,236.50787353515625,,,,-3.299224853515625,-3.49212646484375,4.804147362489759,UP,TRACKING
201,6.7,1,0.7275493741035461,317.03656005859375,236.0583038330078,316.8132019042969,236.3455352783203,,,,-3.186798095703125,-3.6544647216796875,4.848793097749012,UP,TRACKING
202,6.733333333333333,1,0.7349754571914673,317.1332092285156,236.5720672607422,316.9229736328125,236.3787384033203,,,,-3.0770263671875,-3.6212615966796875,4.752012922536535,UP,TRACKING
203,6.766666666666667,1,0.7344599962234497,316.2755126953125,236.52642822265625,316.75115966796875,236.3905487060547,,,,-3.24884033203125,-3.6094512939453125,4.856243625107416,UP,TRACKING
204,6.8,1,0.728376567363739,317.0671691894531,236.04684448242188,316.857421875,236.2595977783203,,,,-3.142578125,-3.7404022216796875,4.8853255829754945,UP,TRACKING
205,6.833333333333333,1,0.7354995608329773,317.1599426269531,236.55044555664062,316.9615783691406,236.3126678466797,,,,-3.038421630859375,-3.6873321533203125,4.77791004684935,UP,TRACKING
206,6.866666666666666,1,0.7367388606071472,316.2855224609375,236.50033569335938,316.78082275390625,236.33763122558594,,,,-3.21917724609375,-3.6623687744140625,4.876068824531798,UP,TRACKING
207,6.9,1,0.7287275791168213,317.02313232421875,236.0557098388672,316.8647155761719,236.2264404296875,,,,-3.135284423828125,-3.7735595703125,4.906094194876034,UP,TRACKING
208,6.933333333333334,1,0.7355978488922119,317.13275146484375,236.55538940429688,316.9575500488281,236.29270935058594,,,,-3.042449951171875,-3.7072906494140625,4.795884242203797,UP,TRACKING
209,6.966666666666667,1,0.735632598400116,317.1326904296875,236.55523681640625,317.02471923828125,236.34185791015625,,,,-2.97528076171875,-3.65814208984375,4.715325986667317,UP,TRACKING
210,7.0,1,0.7356050610542297,317.1326904296875,236.55532836914062,317.07318115234375,236.37852478027344,,,,-2.92681884765625,-3.6214752197265625,4.656323800391186,UP,TRACKING
211,7.033333333333333,1,0.7285386323928833,317.009765625,236.05953979492188,317.07196044921875,236.26075744628906,,,,-2.92803955078125,-3.7392425537109375,4.749247359995261,UP,TRACKING
212,7.066666666666666,1,0.7285355925559998,317.009765625,236.05960083007812,317.0705261230469,236.17572021484375,,,,-2.929473876953125,-3.82427978515625,4.817357478006538,UP,TRACKING
213,7.1,1,0.7392976880073547,317.8319396972656,236.46340942382812,317.30987548828125,236.23287963867188,,,,-2.69012451171875,-3.767120361328125,4.629035072807613,UP,TRACKING
214,7.133333333333334,1,0.7394201755523682,317.84033203125,236.4742431640625,317.4861755371094,236.27850341796875,,,,-2.513824462890625,-3.72149658203125,4.490974308576884,UP,TRACKING
215,7.166666666666667,1,0.7268158793449402,317.5802001953125,236.02877807617188,317.5377502441406,236.18199157714844,,,,-2.462249755859375,-3.8180084228515625,4.543111508338203,UP,TRACKING
216,7.2,1,0.7155135273933411,318.3437194824219,235.99945068359375,317.79827880859375,236.1038055419922,,,,-2.20172119140625,-3.8961944580078125,4.475255016118986,UP,TRACKING
217,7.233333333333333,1,0.7279501557350159,317.5426330566406,235.99725341796875,317.75262451171875,236.0469512939453,,,,-2.24737548828125,-3.9530487060546875,4.547228898765492,UP,TRACKING
218,7.266666666666667,1,0.7279792428016663,317.54254150390625,235.99717712402344,317.71844482421875,236.00628662109375,,,,-2.28155517578125,-3.99371337890625,4.5994826418836485,UP,TRACKING
219,7.3,1,0.7158153057098389,318.34222412109375,235.98670959472656,317.927001953125,235.97439575195312,,,,-2.072998046875,-4.025604248046875,4.5280029222871105,UP,TRACKING
220,7.333333333333333,1,0.7280762791633606,317.81097412109375,235.6787109375,317.9225158691406,235.86172485351562,,,,-2.077484130859375,-4.138275146484375,4.630470980578845,UP,TRACKING
221,7.366666666666666,1,0.7279254198074341,317.799560546875,235.6793670654297,317.9150085449219,235.7806396484375,,,,-2.084991455078125,-4.2193603515625,4.706398957173778,UP,TRACKING
222,7.4,1,0.708934485912323,318.563720703125,235.85508728027344,318.1325378417969,235.7738800048828,,,,-1.867462158203125,-4.2261199951171875,4.6203360403167615,UP,TRACKING
223,7.433333333333334,1,0.7247445583343506,318.4471740722656,236.63522338867188,318.2560119628906,235.99838256835938,,,,-1.743988037109375,-4.001617431640625,4.365138754128066,UP,TRACKING
224,7.466666666666667,1,0.7385044693946838,317.8650817871094,236.48495483398438,318.1744689941406,236.1187286376953,,,,-1.825531005859375,-3.8812713623046875,4.289152695020361,UP,TRACKING
225,7.5,1,0.7384896874427795,317.86480712890625,236.48556518554688,318.1139831542969,236.20724487304688,,,,-1.886016845703125,-3.792755126953125,4.235805825968086,UP,TRACKING
226,7.533333333333333,1,0.7146220207214355,318.19476318359375,235.52183532714844,318.16571044921875,235.98995971679688,,,,-1.83428955078125,-4.010040283203125,4.40965318693172,UP,TRACKING
227,7.566666666666666,1,0.7206438779830933,318.345703125,235.2403564453125,318.24676513671875,235.7497100830078,,,,-1.75323486328125,-4.2502899169921875,4.5976947337019105,UP,TRACKING
228,7.6,1,0.719723641872406,318.3238830566406,235.243896484375,318.2985534667969,235.5763702392578,,,,-1.701446533203125,-4.4236297607421875,4.73955911087444,UP,TRACKING
229,7.633333333333334,1,0.711111307144165,318.5791015625,235.7978057861328,318.41015625,235.6131591796875,,,,-1.58984375,-4.3868408203125,4.666044956081554,UP,TRACKING
230,7.666666666666667,1,0.7110914587974548,318.5791015625,235.79779052734375,318.49053955078125,235.6407928466797,,,,-1.50946044921875,-4.3592071533203125,4.61315053443031,UP,TRACKING
231,7.7,1,0.7110572457313538,318.5791931152344,235.7978515625,318.5482177734375,235.66172790527344,,,,-1.4517822265625,-4.3382720947265625,4.574743315339776,UP,TRACKING
232,7.733333333333333,1,0.7058578729629517,318.623779296875,235.71917724609375,318.6023254394531,235.65469360351562,,,,-1.397674560546875,-4.345306396484375,4.56455713695512,UP,TRACKING
233,7.766666666666667,1,0.7062039375305176,318.6117858886719,235.71246337890625,318.6372375488281,235.64833068847656,,,,-1.362762451171875,-4.3516693115234375,4.560060010041408,UP,TRACKING
234,7.8,1,0.7062397003173828,318.6119689941406,235.71090698242188,318.6617736816406,235.64393615722656,,,,-1.338226318359375,-4.3560638427734375,4.556988246799389,UP,TRACKING
235,7.833333333333333,1,0.7062397003173828,318.6119689941406,235.71090698242188,318.67864990234375,235.6414337158203,,,,-1.32135009765625,-4.3585662841796875,4.554455635327246,UP,TRACKING
236,7.866666666666666,1,0.7062051296234131,318.61199951171875,235.7110137939453,318.6900329589844,235.6403045654297,,,,-1.309967041015625,-4.3596954345703125,4.552247569142133,UP,TRACKING
237,7.9,1,0.7112977504730225,318.5860595703125,235.36917114257812,318.6897888183594,235.53997802734375,,,,-1.310211181640625,-4.46002197265625,4.648488930509856,UP,TRACKING
238,7.933333333333334,1,0.7066341042518616,318.60064697265625,235.69949340820312,318.6929626464844,235.56431579589844,,,,-1.307037353515625,-4.4356842041015625,4.6242449115505595,UP,TRACKING
239,7.966666666666667,1,0.7066339254379272,318.60064697265625,235.69949340820312,318.6943664550781,235.5827178955078,,,,-1.305633544921875,-4.4172821044921875,4.6061980140124446,UP,TRACKING
240,8.0,1,0.681584358215332,319.8950500488281,235.58493041992188,319.0737609863281,235.56320190429688,,,,-0.926239013671875,-4.436798095703125,4.532449233304519,UP,TRACKING
241,8.033333333333333,1,0.6816388368606567,319.89520263671875,235.5845947265625,319.3493347167969,235.54949951171875,,,,-0.650665283203125,-4.45050048828125,4.497812791452914,UP,TRACKING
242,8.066666666666666,1,0.6815765500068665,319.89501953125,235.5850830078125,319.5489501953125,235.54025268554688,,,,-0.4510498046875,-4.459747314453125,4.482498414397989,UP,TRACKING
243,8.1,1,0.7077620625495911,318.6652526855469,235.30230712890625,319.3328857421875,235.45127868652344,,,,-0.6671142578125,-4.5487213134765625,4.597380452024029,UP,TRACKING
244,8.133333333333333,1,0.68135005235672,319.64703369140625,235.03652954101562,319.4618225097656,235.30918884277344,,,,-0.538177490234375,-4.6908111572265625,4.721582819749768,UP,TRACKING
245,8.166666666666666,1,0.6810891032218933,319.90008544921875,235.58413696289062,319.6287536621094,235.3667449951172,,,,-0.371246337890625,-4.6332550048828125,4.648104536654574,UP,TRACKING
246,8.2,1,0.7024238109588623,318.6689147949219,235.68057250976562,319.38848876953125,235.43760681152344,,,,-0.61151123046875,-4.5623931884765625,4.6031921088790915,UP,TRACKING
247,8.233333333333333,1,0.6813993453979492,319.65643310546875,235.03485107421875,319.5015563964844,235.30068969726562,,,,-0.498443603515625,-4.699310302734375,4.725670676980262,UP,TRACKING
248,8.266666666666667,1,0.7078399658203125,318.68194580078125,235.30177307128906,319.2973937988281,235.2797393798828,,,,-0.702606201171875,-4.7202606201171875,4.77226526879576,UP,TRACKING
249,8.3,1,0.7018086314201355,318.6629638671875,235.68099975585938,319.1419982910156,235.376220703125,,,,-0.858001708984375,-4.623779296875,4.702712187539227,UP,TRACKING
250,8.333333333333334,1,0.6811833381652832,319.896484375,235.57559204101562,319.3892822265625,235.41624450683594,,,,-0.6107177734375,-4.5837554931640625,4.624261089071872,UP,TRACKING
251,8.366666666666667,1,0.6811740398406982,319.6400146484375,235.03750610351562,319.4934997558594,235.28831481933594,,,,-0.506500244140625,-4.7116851806640625,4.738831051958263,UP,TRACKING
252,8.4,1,0.6811415553092957,319.62713623046875,235.04360961914062,319.564697265625,235.1974334716797,,,,-0.435302734375,-4.8025665283203125,4.822254009226077,UP,TRACKING
253,8.433333333333334,1,0.6814001202583313,319.8896179199219,235.58531188964844,319.6925048828125,235.29051208496094,,,,-0.3074951171875,-4.7094879150390625,4.719515829933525,UP,TRACKING
254,8.466666666666667,1,0.6813991069793701,319.8896179199219,235.58526611328125,319.78460693359375,235.3589324951172,,,,-0.21539306640625,-4.6410675048828125,4.646063038523591,UP,TRACKING
255,8.5,1,0.686118483543396,320.6348876953125,235.05860900878906,320.0690002441406,235.2550048828125,,,,0.069000244140625,-4.7449951171875,4.745496780720084,UP,TRACKING
256,8.533333333333333,1,0.6839368939399719,319.83087158203125,235.62435913085938,320.0395202636719,235.3455352783203,,,,0.039520263671875,-4.6544647216796875,4.6546324985546885,UP,TRACKING
257,8.566666666666666,1,0.6825912594795227,320.7307434082031,235.54934692382812,320.28045654296875,235.39002990722656,,,,0.28045654296875,-4.6099700927734375,4.618493274733603,UP,TRACKING
258,8.6,1,0.689538836479187,319.814208984375,235.24160766601562,320.186279296875,235.33274841308594,,,,0.186279296875,-4.6672515869140625,4.670967496354056,UP,TRACKING
259,8.633333333333333,1,0.6895000338554382,319.81427001953125,235.24176025390625,320.1164245605469,235.29148864746094,,,,0.116424560546875,-4.7085113525390625,4.709950513040213,UP,TRACKING
260,8.666666666666666,1,0.6826813817024231,320.72735595703125,235.5618896484375,320.33184814453125,235.3556671142578,,,,0.33184814453125,-4.6443328857421875,4.6561734444300065,UP,TRACKING
261,8.7,1,0.6861916184425354,320.61712646484375,235.07179260253906,320.45538330078125,235.25927734375,,,,0.45538330078125,-4.74072265625,4.7625439897299096,UP,TRACKING
262,8.733333333333333,1,0.6891992092132568,319.8232421875,235.22921752929688,320.3115539550781,235.235595703125,,,,0.311553955078125,-4.764404296875,4.774579999435111,UP,TRACKING
263,8.766666666666667,1,0.6844080686569214,319.82373046875,235.61363220214844,320.2057189941406,235.3314208984375,,,,0.205718994140625,-4.6685791015625,4.673109364448509,UP,TRACKING
264,8.8,1,0.6913561820983887,319.8697814941406,235.22573852539062,320.1409912109375,235.28802490234375,,,,0.1409912109375,-4.71197509765625,4.714083987636861,UP,TRACKING
265,8.833333333333334,1,0.6867993474006653,320.6611328125,235.0649871826172,320.32464599609375,235.20968627929688,,,,0.32464599609375,-4.790313720703125,4.801301965668929,UP,TRACKING
266,8.866666666666667,1,0.6828389763832092,320.7786865234375,235.52297973632812,320.491943359375,235.28721618652344,,,,0.491943359375,-4.7127838134765625,4.738389973545851,UP,TRACKING
267,8.9,1,0.6863840222358704,320.6709899902344,235.04617309570312,320.5811767578125,235.2044219970703,,,,0.5811767578125,-4.7955780029296875,4.8306660830577535,UP,TRACKING
268,8.933333333333334,1,0.6864012479782104,320.67095947265625,235.04608154296875,320.64508056640625,235.1444549560547,,,,0.64508056640625,-4.8555450439453125,4.898208510357322,UP,TRACKING
269,8.966666666666667,1,0.6829517483711243,320.759765625,235.52052307128906,320.71649169921875,235.24017333984375,,,,0.71649169921875,-4.75982666015625,4.813450964722044,UP,TRACKING
270,9.0,1,0.6906045079231262,320.9061279296875,235.524169921875,320.8102722167969,235.31141662597656,,,,0.810272216796875,-4.6885833740234375,4.758083135095679,UP,TRACKING
271,9.033333333333333,1,0.6897653937339783,320.86346435546875,235.20230102539062,320.8648986816406,235.26937866210938,,,,0.864898681640625,-4.730621337890625,4.809036075141231,UP,TRACKING
272,9.066666666666666,1,0.6894816160202026,320.86376953125,235.19967651367188,320.90362548828125,235.23828125,,,,0.90362548828125,-4.76171875,4.846700370063441,UP,TRACKING
273,9.1,1,0.6910233497619629,320.90008544921875,235.53082275390625,320.9412841796875,235.31297302246094,,,,0.9412841796875,-4.6870269775390625,4.780610609023593,UP,TRACKING
274,9.133333333333333,1,0.6898180246353149,320.86224365234375,235.20660400390625,320.9564514160156,235.27272033691406,,,,0.956451416015625,-4.7272796630859375,4.823066692906515,UP,TRACKING
275,9.166666666666666,1,0.6898469924926758,320.86175537109375,235.20709228515625,320.9662170410156,235.2438201904297,,,,0.966217041015625,-4.7561798095703125,4.85333099544151,UP,TRACKING
276,9.2,1,0.6909856796264648,320.87896728515625,235.4807586669922,320.97723388671875,235.30323791503906,,,,0.97723388671875,-4.6967620849609375,4.797349283935666,UP,TRACKING
277,9.233333333333333,1,0.6894901990890503,320.81842041015625,235.14584350585938,320.9664001464844,235.2487030029297,,,,0.966400146484375,-4.7512969970703125,4.848582514250365,UP,TRACKING
278,9.266666666666667,1,0.6895079612731934,320.8183898925781,235.14578247070312,320.9573974609375,235.20921325683594,,,,0.9573974609375,-4.7907867431640625,4.885514048356232,UP,TRACKING
279,9.3,1,0.6970229744911194,321.9498291015625,235.54702758789062,321.2812805175781,235.29827880859375,,,,1.281280517578125,-4.70172119140625,4.873177805748922,UP,TRACKING
280,9.333333333333334,1,0.6957187652587891,321.7628479003906,235.10751342773438,321.4614562988281,235.2346954345703,,,,1.461456298828125,-4.7653045654296875,4.9843737936364105,UP,TRACKING
281,9.366666666666667,1,0.6908559203147888,320.89990234375,235.46917724609375,321.33868408203125,235.29457092285156,,,,1.33868408203125,-4.7054290771484375,4.892150638682117,UP,TRACKING
282,9.4,1,0.6909046173095703,320.90008544921875,235.46881103515625,321.248046875,235.33834838867188,,,,1.248046875,-4.661651611328125,4.825828089312275,UP,TRACKING
283,9.433333333333334,1,0.6957419514656067,321.75616455078125,235.11312866210938,321.43170166015625,235.26625061035156,,,,1.43170166015625,-4.7337493896484375,4.94551846904762,UP,TRACKING
284,9.466666666666667,1,0.6957356929779053,321.7563171386719,235.11331176757812,321.564453125,235.21397399902344,,,,1.564453125,-4.7860260009765625,5.035231718833401,UP,TRACKING
285,9.5,1,0.6969659924507141,321.9412841796875,235.54904174804688,321.7142028808594,235.30377197265625,,,,1.714202880859375,-4.69622802734375,4.999304871835238,UP,TRACKING
286,9.533333333333333,1,0.6952521800994873,321.7575378417969,235.1049041748047,321.76824951171875,235.23931884765625,,,,1.76824951171875,-4.76068115234375,5.078463485147315,UP,TRACKING
287,9.566666666666666,1,0.6952685117721558,321.75750732421875,235.10488891601562,321.8063659667969,235.1925506591797,,,,1.806365966796875,-4.8074493408203125,5.1356136118827775,UP,TRACKING
288,9.6,1,0.7041950821876526,322.2283935546875,235.40847778320312,321.9708557128906,235.24765014648438,,,,1.970855712890625,-4.752349853515625,5.144813055033545,UP,TRACKING
289,9.633333333333333,1,0.7041939496994019,322.2283935546875,235.408447265625,322.08941650390625,235.28802490234375,,,,2.08941650390625,-4.71197509765625,5.1544515370433395,UP,TRACKING
290,9.666666666666666,1,0.7070826292037964,322.2287292480469,235.13046264648438,322.174560546875,235.2362060546875,,,,2.174560546875,-4.7637939453125,5.236644567413501,UP,TRACKING
291,9.7,1,0.6919238567352295,320.8690185546875,235.15948486328125,321.8369140625,235.20712280273438,,,,1.8369140625,-4.792877197265625,5.132828177630637,UP,TRACKING
292,9.733333333333333,1,0.6986590623855591,321.97589111328125,235.5457305908203,321.91387939453125,235.29930114746094,,,,1.91387939453125,-4.7006988525390625,5.075382156948712,UP,TRACKING
293,9.766666666666667,1,0.6934869289398193,322.64947509765625,235.39285278320312,322.16619873046875,235.32186889648438,,,,2.16619873046875,-4.678131103515625,5.15532031609722,UP,TRACKING
294,9.8,1,0.7086412310600281,322.2269287109375,235.2174072265625,322.2250671386719,235.28704833984375,,,,2.225067138671875,-4.71295166015625,5.21179787813831,UP,TRACKING
295,9.833333333333334,1,0.7086195945739746,322.225830078125,235.21694946289062,322.2663879394531,235.2616729736328,,,,2.266387939453125,-4.7383270263671875,5.252452503440683,UP,TRACKING
296,9.866666666666667,1,0.6930450201034546,322.62225341796875,235.41421508789062,322.411376953125,235.30113220214844,,,,2.411376953125,-4.6988677978515625,5.281486286240721,UP,TRACKING
297,9.9,1,0.7059107422828674,322.23211669921875,235.46975708007812,322.4014587402344,235.34629821777344,,,,2.401458740234375,-4.6537017822265625,5.236787599182036,UP,TRACKING
298,9.933333333333334,1,0.7084348201751709,322.21893310546875,235.21212768554688,322.38909912109375,235.30386352539062,,,,2.38909912109375,-4.696136474609375,5.268917573711653,UP,TRACKING
299,9.966666666666667,1,0.6906006336212158,322.70416259765625,235.13800048828125,322.52099609375,235.25132751464844,,,,2.52099609375,-4.7486724853515625,5.376366029004884,UP,TRACKING
300,10.0,1,0.6903308033943176,322.6043701171875,235.35533142089844,322.586669921875,235.27684020996094,,,,2.586669921875,-4.7231597900390625,5.385081214519857,UP,TRACKING
301,10.033333333333333,1,0.7040524482727051,322.21551513671875,235.41795349121094,322.5193176269531,235.31393432617188,,,,2.519317626953125,-4.686065673828125,5.320354575111227,UP,TRACKING
302,10.066666666666666,1,0.7040287852287292,322.2176818847656,235.4173583984375,322.4696350097656,235.3408966064453,,,,2.469635009765625,-4.6591033935546875,5.2731718645700205,UP,TRACKING
303,10.1,1,0.6905595064163208,322.5990905761719,235.37295532226562,322.5440368652344,235.34764099121094,,,,2.544036865234375,-4.6523590087890625,5.302505815021073,UP,TRACKING
